index,image_file,llava_output,shuffled_options,prompted_questions
2427,data/images/quantifier/test_2427.png,"[['A'], ['A: almost all'], ['A'], ['B'], ['B']]","[{'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'almost all', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'none', 'i': 'most'}, {'a': 'all', 'b': 'many', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'almost all'}, {'a': 'most', 'b': 'some', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'all', 'h': 'few', 'i': 'none'}, {'a': 'almost all', 'b': 'all', 'c': 'none', 'd': 'almost none', 'e': 'the smaller part', 'f': 'few', 'g': 'many', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: few\nE: many\nF: almost none\nG: most\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: the smaller part\nD: all\nE: many\nF: almost none\nG: few\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: none\nD: some\nE: the smaller part\nF: almost none\nG: few\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: many\nD: almost none\nE: the smaller part\nF: almost all\nG: all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: none\nD: almost none\nE: the smaller part\nF: few\nG: many\nH: some\nI: most\nAnswer:']"
2430,data/images/quantifier/test_2430.png,"[['A'], ['D'], ['F'], ['B'], ['B']]","[{'a': 'all', 'b': 'most', 'c': 'few', 'd': 'almost all', 'e': 'none', 'f': 'the smaller part', 'g': 'almost none', 'h': 'some', 'i': 'many'}, {'a': 'none', 'b': 'the smaller part', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'none', 'e': 'almost none', 'f': 'many', 'g': 'some', 'h': 'all', 'i': 'almost all'}, {'a': 'all', 'b': 'most', 'c': 'the smaller part', 'd': 'almost all', 'e': 'few', 'f': 'none', 'g': 'some', 'h': 'many', 'i': 'almost none'}, {'a': 'none', 'b': 'most', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'few', 'g': 'the smaller part', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: few\nD: almost all\nE: none\nF: the smaller part\nG: almost none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: most\nD: many\nE: all\nF: few\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: none\nE: almost none\nF: many\nG: some\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: the smaller part\nD: almost all\nE: few\nF: none\nG: some\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: some\nD: all\nE: almost all\nF: few\nG: the smaller part\nH: many\nI: almost none\nAnswer:']"
2434,data/images/quantifier/test_2434.png,"[['A: almost all'], ['D'], ['A'], ['B'], ['D']]","[{'a': 'almost all', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'many', 'f': 'most', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'the smaller part', 'b': 'most', 'c': 'few', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'almost none', 'h': 'none', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'few', 'e': 'almost all', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'none'}, {'a': 'the smaller part', 'b': 'some', 'c': 'few', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'most', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: all\nD: almost none\nE: many\nF: most\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: few\nD: all\nE: many\nF: some\nG: almost none\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: few\nE: almost all\nF: many\nG: some\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: few\nD: most\nE: almost none\nF: none\nG: almost all\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: most\nD: almost all\nE: none\nF: all\nG: many\nH: some\nI: almost none\nAnswer:']"
2437,data/images/quantifier/test_2437.png,"[['A'], ['A'], ['I: many'], ['D'], ['C']]","[{'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'many'}, {'a': 'almost all', 'b': 'all', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'many'}, {'a': 'all', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'most', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: most\nE: almost all\nF: many\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: most\nD: none\nE: few\nF: almost none\nG: some\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: the smaller part\nD: none\nE: most\nF: some\nG: almost none\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: none\nD: most\nE: almost all\nF: many\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: many\nD: few\nE: the smaller part\nF: almost none\nG: almost all\nH: all\nI: some\nAnswer:']"
2441,data/images/quantifier/test_2441.png,"[['B'], ['B'], ['B'], ['D'], ['A']]","[{'a': 'almost none', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'almost all'}, {'a': 'many', 'b': 'most', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'few', 'h': 'almost all', 'i': 'all'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'all', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'almost all', 'g': 'many', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: the smaller part\nD: few\nE: most\nF: some\nG: none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: the smaller part\nD: almost all\nE: none\nF: some\nG: all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost none\nD: many\nE: none\nF: some\nG: few\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost all\nD: few\nE: almost none\nF: all\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: few\nD: none\nE: most\nF: almost all\nG: many\nH: some\nI: the smaller part\nAnswer:']"
2442,data/images/quantifier/test_2442.png,"[['B'], ['D'], ['B'], ['B'], ['B']]","[{'a': 'almost none', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'most', 'b': 'few', 'c': 'none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'almost none', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'almost none', 'b': 'many', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: the smaller part\nD: almost all\nE: few\nF: most\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: none\nD: almost all\nE: the smaller part\nF: some\nG: almost none\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: many\nE: almost none\nF: none\nG: some\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: many\nD: most\nE: the smaller part\nF: almost all\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: the smaller part\nD: all\nE: most\nF: few\nG: some\nH: almost all\nI: none\nAnswer:']"
2449,data/images/quantifier/test_2449.png,"[['A'], ['D'], ['B'], ['A'], ['D']]","[{'a': 'most', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'few', 'i': 'almost all'}, {'a': 'none', 'b': 'most', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'all'}, {'a': 'most', 'b': 'almost all', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'almost none', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'most', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'the smaller part', 'g': 'almost none', 'h': 'many', 'i': 'almost all'}, {'a': 'some', 'b': 'most', 'c': 'none', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'almost all', 'h': 'few', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: some\nD: none\nE: all\nF: almost none\nG: the smaller part\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: some\nD: many\nE: almost all\nF: the smaller part\nG: almost none\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: all\nD: the smaller part\nE: few\nF: almost none\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: none\nD: all\nE: some\nF: the smaller part\nG: almost none\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: none\nD: many\nE: almost none\nF: all\nG: almost all\nH: few\nI: the smaller part\nAnswer:']"
2452,data/images/quantifier/test_2452.png,"[['D'], ['A'], ['E'], ['D'], ['I: some']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'few', 'g': 'almost none', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'few', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'all'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'almost all'}, {'a': 'many', 'b': 'none', 'c': 'the smaller part', 'd': 'few', 'e': 'some', 'f': 'all', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'all', 'g': 'few', 'h': 'many', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: most\nD: some\nE: many\nF: few\nG: almost none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost none\nD: the smaller part\nE: none\nF: most\nG: many\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost none\nD: few\nE: some\nF: all\nG: many\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: the smaller part\nD: few\nE: some\nF: all\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: most\nD: none\nE: almost none\nF: all\nG: few\nH: many\nI: some\nAnswer:']"
2453,data/images/quantifier/test_2453.png,"[['D'], ['D'], ['A'], ['B'], ['B']]","[{'a': 'few', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'many', 'h': 'none', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'few'}, {'a': 'all', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'few'}, {'a': 'none', 'b': 'many', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'almost none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: many\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: almost all\nE: many\nF: almost none\nG: most\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: the smaller part\nD: none\nE: all\nF: most\nG: almost all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: the smaller part\nE: almost none\nF: almost all\nG: many\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: almost all\nD: the smaller part\nE: few\nF: some\nG: most\nH: almost none\nI: all\nAnswer:']"
2459,data/images/quantifier/test_2459.png,"[['D'], ['B'], ['D'], ['B'], ['A']]","[{'a': 'almost all', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'almost all', 'b': 'some', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'few', 'c': 'none', 'd': 'almost all', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'most', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'all', 'd': 'few', 'e': 'almost all', 'f': 'the smaller part', 'g': 'many', 'h': 'almost none', 'i': 'most'}, {'a': 'most', 'b': 'none', 'c': 'the smaller part', 'd': 'all', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: most\nD: some\nE: many\nF: the smaller part\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: all\nD: few\nE: many\nF: almost none\nG: none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: almost all\nE: almost none\nF: all\nG: the smaller part\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: all\nD: few\nE: almost all\nF: the smaller part\nG: many\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: the smaller part\nD: all\nE: almost all\nF: many\nG: almost none\nH: few\nI: some\nAnswer:']"
2460,data/images/quantifier/test_2460.png,"[['D'], ['E'], ['A'], ['A'], ['B: almost all']]","[{'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'many', 'e': 'some', 'f': 'few', 'g': 'none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'many', 'f': 'all', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'most', 'd': 'few', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'almost all', 'b': 'many', 'c': 'none', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'few', 'b': 'almost all', 'c': 'almost none', 'd': 'none', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'many', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: many\nE: some\nF: few\nG: none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: most\nE: many\nF: all\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: most\nD: few\nE: almost none\nF: some\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: none\nD: some\nE: few\nF: most\nG: all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: almost none\nD: none\nE: most\nF: some\nG: all\nH: many\nI: the smaller part\nAnswer:']"
2464,data/images/quantifier/test_2464.png,"[['C: almost all'], ['B'], ['D'], ['I: some'], ['D']]","[{'a': 'none', 'b': 'almost none', 'c': 'almost all', 'd': 'most', 'e': 'few', 'f': 'the smaller part', 'g': 'all', 'h': 'some', 'i': 'many'}, {'a': 'almost none', 'b': 'many', 'c': 'none', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'most', 'h': 'almost all', 'i': 'none'}, {'a': 'none', 'b': 'all', 'c': 'many', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'some'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: almost all\nD: most\nE: few\nF: the smaller part\nG: all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: none\nD: few\nE: most\nF: some\nG: all\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: many\nE: almost none\nF: all\nG: most\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: few\nE: the smaller part\nF: almost none\nG: almost all\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: many\nE: the smaller part\nF: some\nG: none\nH: almost none\nI: most\nAnswer:']"
2472,data/images/quantifier/test_2472.png,"[['B'], ['B'], ['A'], ['A'], ['B']]","[{'a': 'some', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'none', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'all', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'all', 'd': 'most', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'few', 'i': 'some'}, {'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'few', 'e': 'almost all', 'f': 'all', 'g': 'some', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: most\nD: few\nE: almost none\nF: many\nG: the smaller part\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: all\nD: some\nE: many\nF: none\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: few\nE: many\nF: almost none\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: all\nD: most\nE: many\nF: none\nG: almost none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: few\nE: almost all\nF: all\nG: some\nH: none\nI: almost none\nAnswer:']"
2476,data/images/quantifier/test_2476.png,"[['D: none'], ['A'], ['D'], ['B'], ['A']]","[{'a': 'many', 'b': 'few', 'c': 'none', 'd': 'almost all', 'e': 'most', 'f': 'almost none', 'g': 'some', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost none', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'none', 'i': 'all'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'few', 'g': 'all', 'h': 'most', 'i': 'many'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'none', 'h': 'few', 'i': 'the smaller part'}, {'a': 'some', 'b': 'few', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'most', 'g': 'almost all', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: almost all\nE: most\nF: almost none\nG: some\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: many\nD: most\nE: almost all\nF: some\nG: the smaller part\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: none\nD: almost all\nE: some\nF: few\nG: all\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: almost none\nE: many\nF: some\nG: none\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: all\nD: many\nE: the smaller part\nF: most\nG: almost all\nH: none\nI: almost none\nAnswer:']"
2479,data/images/quantifier/test_2479.png,"[['D'], ['E'], ['D'], ['B'], ['E']]","[{'a': 'almost none', 'b': 'none', 'c': 'most', 'd': 'almost all', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'few', 'b': 'none', 'c': 'most', 'd': 'almost none', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'almost all', 'i': 'many'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'the smaller part', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'the smaller part', 'd': 'some', 'e': 'almost none', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'many'}, {'a': 'most', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'some', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: most\nD: almost all\nE: many\nF: some\nG: all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: most\nD: almost none\nE: some\nF: all\nG: the smaller part\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: the smaller part\nE: many\nF: almost all\nG: almost none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: the smaller part\nD: some\nE: almost none\nF: almost all\nG: none\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: all\nD: none\nE: some\nF: almost none\nG: few\nH: almost all\nI: many\nAnswer:']"
