index,image,llava_output,shuffled_options,prompted_questions
2731,data/images/quantifier/test_2731.png,"[['D'], ['I: some'], ['A: almost all'], ['A: almost none'], ['B']]","[{'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'almost none', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'many', 'i': 'some'}, {'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'almost none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'most', 'i': 'all'}, {'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'few', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: all\nE: some\nF: almost all\nG: most\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: almost all\nD: all\nE: the smaller part\nF: few\nG: most\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: all\nE: none\nF: few\nG: almost none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: many\nE: almost all\nF: some\nG: none\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: almost all\nE: few\nF: many\nG: most\nH: almost none\nI: all\nAnswer:']"
1982,data/images/quantifier/test_1982.png,"[['A: almost all'], ['D'], ['E'], ['B'], ['D']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'all', 'i': 'few'}, {'a': 'none', 'b': 'most', 'c': 'few', 'd': 'all', 'e': 'many', 'f': 'the smaller part', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'most', 'e': 'some', 'f': 'almost all', 'g': 'many', 'h': 'few', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'almost none'}, {'a': 'none', 'b': 'most', 'c': 'few', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'some', 'h': 'many', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: most\nE: none\nF: the smaller part\nG: many\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: all\nE: many\nF: the smaller part\nG: almost none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: most\nE: some\nF: almost all\nG: many\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: most\nD: few\nE: the smaller part\nF: all\nG: many\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: almost all\nE: almost none\nF: the smaller part\nG: some\nH: many\nI: all\nAnswer:']"
1878,data/images/quantifier/test_1878.png,"[['B'], ['A'], ['A'], ['B'], ['I: many']]","[{'a': 'almost none', 'b': 'many', 'c': 'some', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost all', 'd': 'almost none', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'almost all', 'b': 'many', 'c': 'almost none', 'd': 'all', 'e': 'some', 'f': 'few', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'most', 'c': 'all', 'd': 'none', 'e': 'few', 'f': 'some', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'few', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'none', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: some\nD: almost all\nE: the smaller part\nF: most\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost all\nD: almost none\nE: most\nF: few\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: almost none\nD: all\nE: some\nF: few\nG: most\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: all\nD: none\nE: few\nF: some\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: all\nD: almost none\nE: almost all\nF: the smaller part\nG: none\nH: most\nI: many\nAnswer:']"
1912,data/images/quantifier/test_1912.png,"[['A'], ['B'], ['B'], ['A: many'], ['D']]","[{'a': 'most', 'b': 'many', 'c': 'all', 'd': 'few', 'e': 'some', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'most', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'all'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'most', 'i': 'almost all'}, {'a': 'many', 'b': 'none', 'c': 'some', 'd': 'the smaller part', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'all', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'the smaller part', 'g': 'many', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: few\nE: some\nF: none\nG: almost none\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: almost none\nD: many\nE: none\nF: some\nG: few\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: all\nE: none\nF: almost none\nG: some\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: the smaller part\nE: almost all\nF: few\nG: most\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost all\nD: most\nE: some\nF: the smaller part\nG: many\nH: all\nI: almost none\nAnswer:']"
1947,data/images/quantifier/test_1947.png,"[['A'], ['D'], ['B'], ['B'], ['A']]","[{'a': 'all', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'none', 'b': 'some', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'many', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'most', 'b': 'almost all', 'c': 'none', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'few', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'almost none', 'e': 'none', 'f': 'some', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: few\nD: the smaller part\nE: some\nF: none\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: most\nD: all\nE: almost none\nF: many\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: many\nE: the smaller part\nF: some\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: none\nD: some\nE: all\nF: many\nG: few\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: almost none\nE: none\nF: some\nG: the smaller part\nH: all\nI: almost all\nAnswer:']"
1858,data/images/quantifier/test_1858.png,"[['A: some'], ['A'], ['B'], ['B'], ['A']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'none', 'c': 'almost all', 'd': 'all', 'e': 'most', 'f': 'the smaller part', 'g': 'many', 'h': 'some', 'i': 'almost none'}, {'a': 'almost none', 'b': 'most', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'many', 'i': 'all'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'almost all', 'f': 'most', 'g': 'many', 'h': 'some', 'i': 'all'}, {'a': 'almost all', 'b': 'none', 'c': 'few', 'd': 'many', 'e': 'most', 'f': 'almost none', 'g': 'the smaller part', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: none\nD: almost none\nE: almost all\nF: few\nG: most\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost all\nD: all\nE: most\nF: the smaller part\nG: many\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: the smaller part\nD: few\nE: almost all\nF: none\nG: some\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: none\nE: almost all\nF: most\nG: many\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: few\nD: many\nE: most\nF: almost none\nG: the smaller part\nH: all\nI: some\nAnswer:']"
1965,data/images/quantifier/test_1965.png,"[['I'], ['B'], ['A'], ['A: some'], ['A: almost none']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'none', 'd': 'few', 'e': 'most', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'all', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'few', 'i': 'many'}, {'a': 'some', 'b': 'almost none', 'c': 'all', 'd': 'many', 'e': 'most', 'f': 'few', 'g': 'almost all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'almost none', 'b': 'all', 'c': 'some', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'many', 'h': 'the smaller part', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: none\nD: few\nE: most\nF: many\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: all\nD: most\nE: none\nF: almost none\nG: some\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: all\nD: many\nE: most\nF: few\nG: almost all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: almost none\nE: many\nF: almost all\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: some\nD: few\nE: almost all\nF: none\nG: many\nH: the smaller part\nI: most\nAnswer:']"
2893,data/images/quantifier/test_2893.png,"[['B'], ['B'], ['C: almost all'], ['I: many'], ['C: almost all']]","[{'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'the smaller part', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'all', 'i': 'few'}, {'a': 'some', 'b': 'few', 'c': 'almost all', 'd': 'almost none', 'e': 'many', 'f': 'none', 'g': 'most', 'h': 'the smaller part', 'i': 'all'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'few', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'almost all', 'i': 'many'}, {'a': 'many', 'b': 'some', 'c': 'almost all', 'd': 'the smaller part', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: all\nE: some\nF: many\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: the smaller part\nE: many\nF: none\nG: almost none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost all\nD: almost none\nE: many\nF: none\nG: most\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: few\nE: none\nF: all\nG: almost none\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost all\nD: the smaller part\nE: none\nF: all\nG: most\nH: almost none\nI: few\nAnswer:']"
2892,data/images/quantifier/test_2892.png,"[['E'], ['A'], ['D'], ['B'], ['C']]","[{'a': 'all', 'b': 'none', 'c': 'few', 'd': 'the smaller part', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'most'}, {'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'many', 'e': 'few', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'almost none'}, {'a': 'few', 'b': 'almost none', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'the smaller part'}, {'a': 'most', 'b': 'many', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}, {'a': 'few', 'b': 'almost none', 'c': 'many', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: few\nD: the smaller part\nE: many\nF: almost all\nG: almost none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: many\nE: few\nF: the smaller part\nG: most\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: none\nD: almost all\nE: some\nF: many\nG: all\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: some\nD: all\nE: almost all\nF: almost none\nG: few\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: many\nD: some\nE: all\nF: almost all\nG: most\nH: none\nI: the smaller part\nAnswer:']"
2945,data/images/quantifier/test_2945.png,"[['A'], ['A'], ['A: almost none'], ['A'], ['D']]","[{'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'few', 'f': 'some', 'g': 'many', 'h': 'most', 'i': 'all'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'some'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'most', 'h': 'the smaller part', 'i': 'few'}, {'a': 'all', 'b': 'none', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'all', 'd': 'almost all', 'e': 'most', 'f': 'some', 'g': 'many', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: none\nE: few\nF: some\nG: many\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: the smaller part\nE: all\nF: none\nG: almost none\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: all\nE: many\nF: some\nG: most\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: most\nD: few\nE: many\nF: some\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: all\nD: almost all\nE: most\nF: some\nG: many\nH: almost none\nI: the smaller part\nAnswer:']"
2883,data/images/quantifier/test_2883.png,"[['A'], ['A'], ['B'], ['D'], ['B']]","[{'a': 'some', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'none'}, {'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'none', 'i': 'almost none'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'all'}, {'a': 'few', 'b': 'almost none', 'c': 'none', 'd': 'almost all', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'the smaller part'}, {'a': 'all', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: many\nD: all\nE: the smaller part\nF: almost all\nG: most\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: the smaller part\nE: all\nF: few\nG: many\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: almost all\nE: many\nF: most\nG: some\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: none\nD: almost all\nE: most\nF: all\nG: many\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: few\nE: many\nF: almost none\nG: the smaller part\nH: none\nI: almost all\nAnswer:']"
2985,data/images/quantifier/test_2985.png,"[['A'], ['A'], ['B'], ['D'], ['B']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'most', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'few', 'h': 'all', 'i': 'almost all'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'most', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'all'}, {'a': 'none', 'b': 'almost none', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'most', 'g': 'few', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'many', 'c': 'almost none', 'd': 'almost all', 'e': 'some', 'f': 'all', 'g': 'none', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: most\nD: some\nE: almost none\nF: many\nG: few\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: few\nE: almost none\nF: most\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: the smaller part\nE: most\nF: few\nG: none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: all\nD: some\nE: many\nF: most\nG: few\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost none\nD: almost all\nE: some\nF: all\nG: none\nH: most\nI: the smaller part\nAnswer:']"
2817,data/images/quantifier/test_2817.png,"[['A'], ['B'], ['B: almost none'], ['A: almost all'], ['C: almost all']]","[{'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'none', 'g': 'all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'almost none', 'b': 'some', 'c': 'many', 'd': 'few', 'e': 'most', 'f': 'all', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'some', 'b': 'almost none', 'c': 'all', 'd': 'the smaller part', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'few', 'i': 'most'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: almost none\nE: many\nF: none\nG: all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: many\nD: few\nE: most\nF: all\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: all\nD: the smaller part\nE: none\nF: many\nG: almost all\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: most\nE: some\nF: almost none\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: all\nE: few\nF: almost none\nG: most\nH: the smaller part\nI: many\nAnswer:']"
3139,data/images/quantifier/test_3139.png,"[['G: many'], ['B'], ['B'], ['B'], ['D']]","[{'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'the smaller part', 'e': 'all', 'f': 'none', 'g': 'many', 'h': 'few', 'i': 'almost all'}, {'a': 'some', 'b': 'almost all', 'c': 'almost none', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'most', 'f': 'almost none', 'g': 'few', 'h': 'all', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'none', 'c': 'most', 'd': 'many', 'e': 'the smaller part', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: the smaller part\nE: all\nF: none\nG: many\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: almost none\nD: many\nE: all\nF: few\nG: none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: some\nD: none\nE: most\nF: almost none\nG: few\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: few\nE: some\nF: almost all\nG: most\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: most\nD: many\nE: the smaller part\nF: almost none\nG: some\nH: all\nI: almost all\nAnswer:']"
3145,data/images/quantifier/test_3145.png,"[['D'], ['E'], ['G: many'], ['E'], ['B']]","[{'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'many', 'e': 'some', 'f': 'most', 'g': 'all', 'h': 'few', 'i': 'the smaller part'}, {'a': 'many', 'b': 'none', 'c': 'few', 'd': 'almost none', 'e': 'all', 'f': 'most', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'all', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'most', 'i': 'few'}, {'a': 'few', 'b': 'the smaller part', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'few', 'b': 'many', 'c': 'the smaller part', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: many\nE: some\nF: most\nG: all\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: few\nD: almost none\nE: all\nF: most\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: none\nD: the smaller part\nE: almost none\nF: almost all\nG: many\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: most\nD: almost none\nE: many\nF: some\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: the smaller part\nD: some\nE: all\nF: almost all\nG: none\nH: most\nI: almost none\nAnswer:']"
