index,image_file,llava_filtered_output
1652,data/images/quantifier/test_1652.png,"['most', 'few', 'almost all', 'some', 'many', 'all', 'few', 'many', 'most', 'almost all', 'some', 'some', 'many', 'few', 'some', 'all', 'all', 'almost none', 'some', 'many', 'some', 'none', 'many', 'some', 'many', 'the smaller part', 'some', 'many', 'some', 'some', 'some', 'some', 'most', 'few', 'none', 'many', 'all', 'some', 'some', 'most']"
1663,data/images/quantifier/test_1663.png,"['most', 'few', 'some', 'almost all', 'some', 'many', 'none', 'all', 'some', 'most', 'the smaller part', 'all', 'the smaller part', 'none', 'none', 'none', 'all', 'almost all', 'many', 'most', 'none', 'almost all', 'some', 'most', 'most', 'none', 'most', 'few', 'all', 'some', 'almost none', 'many', 'all', 'some', 'many', 'almost all', 'most', 'many', 'all', 'many']"
1666,data/images/quantifier/test_1666.png,"['almost all', 'many', 'all', 'some', 'all', 'many', 'few', 'almost all', 'some', 'almost none', 'some', 'most', 'some', 'many', 'few', 'all', 'all', 'some', 'most', 'almost all', 'all', 'many', 'most', 'almost none', 'almost none', 'few', 'many', 'some', 'the smaller part', 'many', 'most', 'all', 'many', 'most', 'some', 'many', 'most', 'all', 'almost all', 'some']"
1668,data/images/quantifier/test_1668.png,"['some', 'almost none', 'few', 'all', 'most', 'some', 'none', 'some', 'some', 'all', 'some', 'almost all', 'almost all', 'some', 'none', 'many', 'none', 'most', 'almost all', 'some', 'many', 'some', 'few', 'some', 'many', 'none', 'some', 'almost none', 'some', 'all', 'few', 'some', 'few', 'none', 'almost none', 'almost none', 'some', 'most', 'some', 'none']"
1669,data/images/quantifier/test_1669.png,"['some', 'few', 'some', 'the smaller part', 'some', 'almost all', 'some', 'some', 'some', 'most', 'many', 'many', 'all', 'some', 'some', 'most', 'some', 'almost all', 'all', 'some', 'many', 'some', 'most', 'most', 'almost all', 'some', 'few', 'some', 'some', 'almost all', 'the smaller part', 'the smaller part', 'most', 'almost all', 'all', 'few', 'almost none', 'some', 'most', 'none']"
1673,data/images/quantifier/test_1673.png,"['few', 'the smaller part', 'almost all', 'all', 'all', 'all', 'none', 'few', 'few', 'almost all', 'few', 'most', 'none', 'most', 'many', 'some', 'all', 'many', 'all', 'almost none', 'some', 'many', 'many', 'some', 'almost all', 'some', 'some', 'the smaller part', 'some', 'most', 'most', 'almost all', 'some', 'some', 'some', 'some', 'all', 'many', 'many', 'few']"
1675,data/images/quantifier/test_1675.png,"['many', 'few', 'few', 'the smaller part', 'some', 'almost all', 'few', 'some', 'none', 'some', 'some', 'all', 'the smaller part', 'almost all', 'some', 'all', 'few', 'all', 'some', 'some', 'many', 'almost all', 'almost all', 'almost all', 'the smaller part', 'few', 'some', 'none', 'many', 'none', 'most', 'some', 'many', 'none', 'some', 'some', 'few', 'none', 'some', 'few']"
1677,data/images/quantifier/test_1677.png,"['all', 'all', 'none', 'all', 'most', 'almost all', 'few', 'almost none', 'some', 'some', 'some', 'the smaller part', 'some', 'all', 'many', 'none', 'some', 'few', 'few', 'the smaller part', 'some', 'all', 'some', 'all', 'almost none', 'many', 'some', 'some', 'few', 'few', 'almost all', 'few', 'none', 'some', 'some', 'many', 'many', 'almost none', 'many', 'some']"
1683,data/images/quantifier/test_1683.png,"['some', 'few', 'almost none', 'some', 'almost all', 'few', 'all', 'few', 'few', 'many', 'some', 'the smaller part', 'few', 'few', 'some', 'all', 'all', 'all', 'almost all', 'the smaller part', 'few', 'some', 'almost all', 'almost none', 'almost all', 'most', 'almost all', 'almost none', 'almost all', 'some', 'some', 'almost all', 'some', 'almost none', 'the smaller part', 'almost none', 'many', 'almost none', 'some', 'many']"
1687,data/images/quantifier/test_1687.png,"['almost none', 'few', 'many', 'some', 'all', 'some', 'some', 'few', 'few', 'some', 'none', 'some', 'some', 'some', 'most', 'some', 'almost all', 'few', 'almost all', 'many', 'most', 'all', 'all', 'few', 'almost none', 'almost all', 'few', 'almost all', 'many', 'few', 'all', 'all', 'most', 'many', 'many', 'some', 'some', 'few', 'few', 'some']"
1690,data/images/quantifier/test_1690.png,"['few', 'almost all', 'few', 'some', 'most', 'the smaller part', 'many', 'none', 'some', 'some', 'some', 'all', 'almost none', 'none', 'many', 'some', 'almost none', 'some', 'the smaller part', 'few', 'few', 'some', 'some', 'few', 'all', 'some', 'many', 'most', 'almost none', 'the smaller part', 'few', 'none', 'some', 'few', 'none', 'all', 'almost none', 'few', 'all', 'none']"
1693,data/images/quantifier/test_1693.png,"['many', 'many', 'all', 'few', 'few', 'some', 'the smaller part', 'most', 'some', 'almost none', 'some', 'almost none', 'the smaller part', 'none', 'none', 'some', 'none', 'almost all', 'all', 'some', 'almost none', 'almost all', 'all', 'some', 'few', 'many', 'few', 'the smaller part', 'almost none', 'many', 'almost all', 'many', 'some', 'many', 'the smaller part', 'almost none', 'almost all', 'almost none', 'almost none', 'few']"
1695,data/images/quantifier/test_1695.png,"['none', 'many', 'none', 'none', 'none', 'some', 'many', 'all', 'few', 'many', 'some', 'most', 'few', 'some', 'some', 'few', 'few', 'many', 'all', 'all', 'the smaller part', 'few', 'some', 'many', 'all', 'almost none', 'all', 'some', 'few', 'many', 'few', 'almost all', 'none', 'the smaller part', 'many', 'most', 'almost all', 'some', 'almost all', 'some']"
1699,data/images/quantifier/test_1699.png,"['some', 'all', 'almost none', 'few', 'almost all', 'few', 'almost all', 'almost none', 'all', 'all', 'most', 'all', 'none', 'many', 'most', 'all', 'some', 'many', 'almost none', 'some', 'almost none', 'none', 'some', 'many', 'some', 'almost none', 'almost none', 'some', 'all', 'many', 'many', 'all', 'all', 'some', 'all', 'some', 'few', 'some', 'all', 'some']"
1703,data/images/quantifier/test_1703.png,"['none', 'few', 'all', 'the smaller part', 'most', 'many', 'none', 'many', 'some', 'many', 'most', 'few', 'many', 'some', 'most', 'few', 'all', 'almost all', 'many', 'some', 'all', 'few', 'few', 'the smaller part', 'few', 'most', 'the smaller part', 'some', 'none', 'almost none', 'few', 'some', 'few', 'few', 'all', 'none', 'few', 'the smaller part', 'the smaller part', 'many']"
1704,data/images/quantifier/test_1704.png,"['the smaller part', 'some', 'many', 'few', 'all', 'many', 'most', 'some', 'some', 'some', 'almost none', 'almost none', 'most', 'most', 'some', 'most', 'many', 'some', 'almost none', 'many', 'almost none', 'many', 'almost all', 'many', 'almost none', 'some', 'many', 'most', 'few', 'almost all', 'many', 'almost none', 'few', 'the smaller part', 'all', 'almost none', 'most', 'some', 'few', 'few']"
1716,data/images/quantifier/test_1716.png,"['many', 'some', 'some', 'many', 'none', 'many', 'many', 'almost all', 'some', 'none', 'many', 'some', 'some', 'none', 'almost all', 'many', 'none', 'all', 'all', 'many', 'few', 'all', 'none', 'the smaller part', 'all', 'some', 'almost all', 'many', 'almost all', 'few', 'almost none', 'almost none', 'all', 'few', 'none', 'some', 'few', 'almost none', 'many', 'many']"
1720,data/images/quantifier/test_1720.png,"['the smaller part', 'some', 'many', 'many', 'few', 'most', 'some', 'the smaller part', 'all', 'some', 'almost none', 'many', 'some', 'almost all', 'few', 'few', 'many', 'almost all', 'none', 'few', 'few', 'all', 'many', 'some', 'many', 'some', 'most', 'most', 'few', 'most', 'some', 'the smaller part', 'almost all', 'some', 'some', 'all', 'some', 'almost all', 'almost all', 'some']"
1721,data/images/quantifier/test_1721.png,"['none', 'all', 'all', 'few', 'some', 'some', 'many', 'most', 'some', 'many', 'many', 'some', 'few', 'some', 'all', 'none', 'some', 'almost all', 'few', 'few', 'almost none', 'none', 'none', 'many', 'almost all', 'some', 'none', 'many', 'almost none', 'the smaller part', 'many', 'some', 'some', 'many', 'few', 'some', 'few', 'most', 'many', 'some']"
1724,data/images/quantifier/test_1724.png,"['some', 'few', 'almost all', 'some', 'some', 'almost all', 'some', 'the smaller part', 'almost all', 'many', 'most', 'many', 'most', 'some', 'all', 'the smaller part', 'most', 'some', 'none', 'the smaller part', 'some', 'many', 'few', 'some', 'all', 'few', 'all', 'many', 'few', 'few', 'some', 'the smaller part', 'all', 'few', 'all', 'the smaller part', 'most', 'all', 'almost all', 'most']"
1726,data/images/quantifier/test_1726.png,"['all', 'many', 'most', 'most', 'many', 'almost all', 'the smaller part', 'none', 'the smaller part', 'some', 'many', 'almost none', 'none', 'some', 'many', 'some', 'some', 'few', 'none', 'many', 'some', 'few', 'some', 'most', 'many', 'almost all', 'most', 'all', 'almost all', 'none', 'some', 'almost none', 'almost all', 'few', 'many', 'some', 'many', 'some', 'many', 'some']"
1732,data/images/quantifier/test_1732.png,"['few', 'few', 'almost all', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'many', 'many', 'many', 'none', 'some', 'the smaller part', 'few', 'none', 'almost none', 'none', 'some', 'many', 'few', 'many', 'many', 'few', 'almost none', 'none', 'some', 'almost none', 'few', 'many', 'most', 'many', 'some', 'some', 'none', 'almost none', 'the smaller part', 'almost all', 'all', 'many', 'all']"
1736,data/images/quantifier/test_1736.png,"['some', 'many', 'most', 'almost all', 'none', 'the smaller part', 'some', 'few', 'all', 'none', 'some', 'few', 'most', 'some', 'some', 'most', 'few', 'all', 'some', 'most', 'some', 'the smaller part', 'few', 'most', 'none', 'many', 'some', 'the smaller part', 'some', 'some', 'almost none', 'some', 'few', 'none', 'all', 'few', 'most', 'some', 'many', 'all']"
1738,data/images/quantifier/test_1738.png,"['many', 'many', 'all', 'almost none', 'some', 'many', 'almost none', 'some', 'some', 'almost none', 'few', 'all', 'some', 'some', 'some', 'almost all', 'most', 'almost all', 'many', 'almost none', 'few', 'many', 'few', 'many', 'none', 'some', 'many', 'few', 'many', 'some', 'all', 'none', 'almost none', 'most', 'some', 'most', 'many', 'all', 'almost all', 'most']"
1739,data/images/quantifier/test_1739.png,"['none', 'some', 'some', 'almost all', 'many', 'all', 'almost all', 'few', 'all', 'few', 'some', 'most', 'few', 'most', 'most', 'many', 'almost none', 'all', 'many', 'none', 'few', 'some', 'all', 'most', 'the smaller part', 'most', 'some', 'some', 'some', 'many', 'the smaller part', 'most', 'most', 'most', 'none', 'some', 'some', 'few', 'some', 'the smaller part']"
1740,data/images/quantifier/test_1740.png,"['some', 'few', 'the smaller part', 'almost none', 'some', 'most', 'the smaller part', 'none', 'all', 'none', 'none', 'many', 'some', 'most', 'many', 'all', 'many', 'almost none', 'most', 'few', 'many', 'many', 'all', 'many', 'all', 'none', 'most', 'none', 'the smaller part', 'some', 'all', 'the smaller part', 'some', 'many', 'the smaller part', 'almost none', 'many', 'few', 'some', 'almost all']"
1741,data/images/quantifier/test_1741.png,"['some', 'almost all', 'none', 'almost all', 'all', 'some', 'almost none', 'almost all', 'some', 'some', 'some', 'almost all', 'almost all', 'some', 'all', 'almost all', 'many', 'few', 'none', 'none', 'some', 'almost all', 'many', 'many', 'few', 'some', 'some', 'some', 'many', 'some', 'many', 'some', 'some', 'the smaller part', 'few', 'some', 'the smaller part', 'many', 'many', 'almost none']"
1749,data/images/quantifier/test_1749.png,"['many', 'many', 'most', 'all', 'many', 'many', 'few', 'some', 'many', 'all', 'all', 'many', 'some', 'none', 'some', 'few', 'almost all', 'almost all', 'almost all', 'most', 'some', 'some', 'the smaller part', 'none', 'some', 'almost none', 'many', 'some', 'almost all', 'some', 'many', 'many', 'some', 'most', 'few', 'none', 'some', 'almost all', 'some', 'most']"
1750,data/images/quantifier/test_1750.png,"['almost all', 'most', 'none', 'many', 'many', 'some', 'many', 'some', 'few', 'many', 'the smaller part', 'some', 'some', 'few', 'some', 'the smaller part', 'all', 'some', 'few', 'few', 'some', 'almost all', 'almost none', 'most', 'some', 'many', 'many', 'all', 'most', 'none', 'none', 'some', 'few', 'many', 'almost all', 'all', 'all', 'all', 'many', 'some']"
1753,data/images/quantifier/test_1753.png,"['some', 'most', 'almost all', 'some', 'few', 'some', 'the smaller part', 'none', 'many', 'some', 'many', 'many', 'none', 'none', 'many', 'almost all', 'few', 'all', 'almost none', 'some', 'most', 'some', 'few', 'many', 'almost all', 'few', 'all', 'many', 'all', 'almost none', 'many', 'none', 'many', 'few', 'none', 'some', 'almost all', 'some', 'some', 'almost none']"
1761,data/images/quantifier/test_1761.png,"['many', 'almost all', 'none', 'the smaller part', 'some', 'all', 'many', 'many', 'some', 'all', 'some', 'some', 'almost all', 'some', 'none', 'most', 'some', 'all', 'most', 'almost none', 'almost all', 'some', 'some', 'some', 'some', 'few', 'few', 'many', 'all', 'almost all', 'none', 'all', 'almost none', 'many', 'almost all', 'most', 'many', 'almost all', 'almost all', 'most']"
1762,data/images/quantifier/test_1762.png,"['almost none', 'almost all', 'some', 'most', 'all', 'some', 'many', 'almost none', 'few', 'some', 'many', 'the smaller part', 'all', 'almost none', 'almost none', 'the smaller part', 'some', 'all', 'many', 'some', 'most', 'some', 'some', 'all', 'some', 'none', 'all', 'the smaller part', 'many', 'few', 'all', 'some', 'some', 'all', 'almost all', 'most', 'some', 'all', 'most', 'all']"
1765,data/images/quantifier/test_1765.png,"['most', 'some', 'few', 'almost none', 'almost none', 'some', 'some', 'some', 'almost all', 'some', 'some', 'few', 'many', 'almost all', 'some', 'some', 'some', 'almost all', 'almost all', 'almost all', 'the smaller part', 'many', 'few', 'all', 'almost all', 'almost all', 'many', 'almost none', 'few', 'many', 'most', 'most', 'most', 'some', 'some', 'all', 'almost all', 'most', 'none', 'some']"
1768,data/images/quantifier/test_1768.png,"['some', 'almost all', 'many', 'some', 'almost none', 'many', 'few', 'some', 'all', 'some', 'some', 'some', 'the smaller part', 'the smaller part', 'almost none', 'some', 'some', 'the smaller part', 'most', 'the smaller part', 'many', 'all', 'some', 'all', 'few', 'few', 'none', 'none', 'many', 'some', 'some', 'almost none', 'many', 'some', 'many', 'few', 'all', 'almost none', 'most', 'all']"
1771,data/images/quantifier/test_1771.png,"['some', 'the smaller part', 'many', 'most', 'some', 'most', 'many', 'the smaller part', 'some', 'some', 'none', 'some', 'most', 'almost none', 'almost all', 'most', 'the smaller part', 'few', 'almost none', 'many', 'the smaller part', 'some', 'all', 'almost all', 'many', 'most', 'the smaller part', 'all', 'almost all', 'almost none', 'almost all', 'almost none', 'all', 'few', 'all', 'many', 'few', 'many', 'many', 'some']"
1773,data/images/quantifier/test_1773.png,"['almost none', 'some', 'few', 'many', 'almost all', 'few', 'many', 'some', 'almost none', 'all', 'none', 'many', 'some', 'most', 'almost all', 'the smaller part', 'all', 'almost all', 'few', 'few', 'many', 'most', 'almost none', 'few', 'most', 'some', 'some', 'the smaller part', 'almost none', 'some', 'some', 'some', 'some', 'many', 'almost all', 'some', 'many', 'some', 'few', 'few']"
1777,data/images/quantifier/test_1777.png,"['almost all', 'few', 'some', 'all', 'all', 'most', 'some', 'some', 'many', 'many', 'almost all', 'some', 'most', 'many', 'many', 'all', 'many', 'most', 'many', 'the smaller part', 'many', 'few', 'almost none', 'none', 'almost all', 'few', 'many', 'some', 'almost none', 'none', 'almost none', 'few', 'almost all', 'some', 'some', 'many', 'almost all', 'the smaller part', 'almost none', 'most']"
1793,data/images/quantifier/test_1793.png,"['some', 'most', 'some', 'none', 'most', 'most', 'many', 'almost all', 'few', 'some', 'many', 'none', 'many', 'most', 'none', 'the smaller part', 'some', 'almost none', 'some', 'most', 'none', 'some', 'many', 'many', 'most', 'many', 'most', 'most', 'almost all', 'almost all', 'few', 'none', 'none', 'almost all', 'some', 'many', 'some', 'none', 'almost all', 'many']"
1795,data/images/quantifier/test_1795.png,"['some', 'almost all', 'the smaller part', 'some', 'few', 'almost all', 'some', 'few', 'some', 'none', 'none', 'some', 'none', 'some', 'almost all', 'some', 'some', 'many', 'almost all', 'many', 'none', 'some', 'many', 'some', 'the smaller part', 'some', 'few', 'some', 'many', 'some', 'some', 'none', 'some', 'all', 'some', 'many', 'many', 'few', 'almost none', 'all']"
1798,data/images/quantifier/test_1798.png,"['the smaller part', 'some', 'the smaller part', 'few', 'few', 'some', 'some', 'many', 'the smaller part', 'almost none', 'the smaller part', 'all', 'some', 'all', 'some', 'some', 'some', 'the smaller part', 'none', 'none', 'none', 'almost all', 'some', 'some', 'almost all', 'some', 'some', 'few', 'some', 'almost none', 'none', 'few', 'few', 'all', 'almost none', 'all', 'some', 'all', 'some', 'few']"
1800,data/images/quantifier/test_1800.png,"['many', 'some', 'almost all', 'all', 'few', 'some', 'few', 'all', 'few', 'some', 'many', 'some', 'few', 'almost none', 'few', 'all', 'almost none', 'few', 'some', 'none', 'the smaller part', 'few', 'all', 'most', 'some', 'many', 'few', 'all', 'almost all', 'all', 'some', 'some', 'all', 'many', 'many', 'none', 'almost none', 'few', 'some', 'almost all']"
1803,data/images/quantifier/test_1803.png,"['almost all', 'some', 'none', 'few', 'almost all', 'all', 'few', 'some', 'all', 'all', 'most', 'almost all', 'some', 'some', 'almost all', 'few', 'the smaller part', 'many', 'some', 'none', 'none', 'all', 'some', 'few', 'all', 'all', 'many', 'many', 'few', 'few', 'the smaller part', 'some', 'all', 'some', 'many', 'all', 'all', 'all', 'few', 'almost all']"
1805,data/images/quantifier/test_1805.png,"['some', 'some', 'almost all', 'all', 'all', 'some', 'none', 'almost none', 'many', 'almost none', 'many', 'almost all', 'most', 'almost none', 'many', 'all', 'the smaller part', 'few', 'the smaller part', 'few', 'many', 'some', 'some', 'the smaller part', 'the smaller part', 'some', 'few', 'few', 'some', 'all', 'almost none', 'some', 'all', 'some', 'some', 'all', 'almost none', 'none', 'all', 'many']"
1807,data/images/quantifier/test_1807.png,"['some', 'few', 'none', 'none', 'some', 'almost all', 'many', 'all', 'none', 'almost none', 'some', 'most', 'many', 'almost none', 'some', 'most', 'some', 'many', 'many', 'few', 'all', 'many', 'many', 'few', 'many', 'many', 'all', 'none', 'few', 'all', 'many', 'few', 'none', 'many', 'some', 'the smaller part', 'some', 'many', 'many', 'some']"
1809,data/images/quantifier/test_1809.png,"['all', 'most', 'none', 'few', 'some', 'some', 'some', 'almost all', 'some', 'many', 'some', 'most', 'many', 'many', 'some', 'some', 'many', 'few', 'most', 'few', 'few', 'almost all', 'almost none', 'all', 'many', 'almost none', 'the smaller part', 'none', 'almost all', 'most', 'almost all', 'all', 'almost all', 'almost none', 'the smaller part', 'few', 'none', 'some', 'most', 'some']"
1813,data/images/quantifier/test_1813.png,"['some', 'few', 'many', 'all', 'many', 'many', 'many', 'some', 'many', 'few', 'some', 'most', 'many', 'the smaller part', 'all', 'few', 'the smaller part', 'many', 'all', 'all', 'all', 'the smaller part', 'none', 'some', 'some', 'few', 'few', 'all', 'almost all', 'almost none', 'most', 'almost none', 'many', 'many', 'almost none', 'none', 'most', 'some', 'almost none', 'some']"
1815,data/images/quantifier/test_1815.png,"['some', 'many', 'many', 'all', 'some', 'the smaller part', 'almost none', 'some', 'the smaller part', 'many', 'almost all', 'many', 'some', 'most', 'some', 'the smaller part', 'some', 'none', 'some', 'some', 'none', 'some', 'few', 'few', 'few', 'the smaller part', 'some', 'few', 'the smaller part', 'some', 'almost all', 'few', 'many', 'many', 'almost all', 'some', 'almost all', 'many', 'almost all', 'some']"
1817,data/images/quantifier/test_1817.png,"['none', 'none', 'almost all', 'many', 'almost all', 'few', 'many', 'many', 'some', 'many', 'most', 'most', 'almost all', 'almost none', 'some', 'almost none', 'the smaller part', 'some', 'few', 'almost none', 'all', 'few', 'none', 'most', 'few', 'all', 'all', 'none', 'few', 'many', 'some', 'few', 'few', 'some', 'some', 'few', 'some', 'all', 'all', 'many']"
1822,data/images/quantifier/test_1822.png,"['most', 'most', 'many', 'most', 'none', 'none', 'all', 'almost none', 'almost all', 'some', 'all', 'all', 'most', 'few', 'most', 'most', 'most', 'some', 'few', 'some', 'few', 'all', 'few', 'some', 'most', 'most', 'some', 'some', 'all', 'some', 'almost all', 'all', 'none', 'some', 'few', 'many', 'almost none', 'some', 'some', 'some']"
1824,data/images/quantifier/test_1824.png,"['the smaller part', 'almost all', 'many', 'almost all', 'all', 'some', 'none', 'some', 'almost none', 'almost all', 'almost none', 'few', 'some', 'some', 'the smaller part', 'the smaller part', 'all', 'almost all', 'almost all', 'some', 'many', 'some', 'some', 'some', 'almost all', 'almost all', 'all', 'none', 'most', 'almost all', 'all', 'most', 'all', 'all', 'almost all', 'many', 'many', 'some', 'some', 'most']"
1829,data/images/quantifier/test_1829.png,"['none', 'almost all', 'some', 'many', 'many', 'many', 'all', 'all', 'the smaller part', 'few', 'some', 'the smaller part', 'almost all', 'some', 'some', 'some', 'almost all', 'almost none', 'some', 'many', 'some', 'all', 'some', 'some', 'all', 'few', 'almost none', 'few', 'many', 'almost all', 'most', 'many', 'few', 'few', 'none', 'some', 'most', 'none', 'many', 'many']"
1832,data/images/quantifier/test_1832.png,"['some', 'almost none', 'some', 'almost all', 'most', 'almost none', 'most', 'some', 'few', 'almost none', 'the smaller part', 'some', 'most', 'most', 'none', 'some', 'none', 'most', 'few', 'almost none', 'most', 'some', 'most', 'some', 'some', 'almost none', 'some', 'many', 'some', 'some', 'many', 'none', 'most', 'many', 'none', 'few', 'almost none', 'most', 'almost all', 'many']"
1839,data/images/quantifier/test_1839.png,"['none', 'many', 'all', 'none', 'some', 'some', 'almost all', 'many', 'almost none', 'many', 'almost all', 'many', 'most', 'some', 'all', 'many', 'few', 'all', 'none', 'some', 'almost none', 'many', 'few', 'some', 'few', 'some', 'some', 'some', 'all', 'almost all', 'most', 'some', 'many', 'the smaller part', 'most', 'the smaller part', 'all', 'most', 'many', 'few']"
1842,data/images/quantifier/test_1842.png,"['many', 'some', 'many', 'all', 'none', 'none', 'almost all', 'some', 'many', 'few', 'some', 'some', 'some', 'almost all', 'all', 'most', 'none', 'almost none', 'few', 'some', 'some', 'none', 'some', 'many', 'most', 'few', 'many', 'some', 'many', 'many', 'few', 'all', 'most', 'many', 'some', 'most', 'some', 'some', 'most', 'most']"
1846,data/images/quantifier/test_1846.png,"['almost all', 'some', 'some', 'few', 'many', 'some', 'none', 'some', 'some', 'almost all', 'the smaller part', 'some', 'none', 'few', 'few', 'almost none', 'most', 'most', 'all', 'almost all', 'many', 'the smaller part', 'almost all', 'almost all', 'some', 'some', 'all', 'all', 'the smaller part', 'some', 'the smaller part', 'all', 'none', 'none', 'most', 'some', 'some', 'most', 'all', 'some']"
1851,data/images/quantifier/test_1851.png,"['almost all', 'many', 'almost all', 'many', 'few', 'some', 'almost all', 'most', 'many', 'almost all', 'some', 'most', 'few', 'some', 'the smaller part', 'some', 'all', 'the smaller part', 'many', 'all', 'some', 'many', 'some', 'none', 'most', 'few', 'almost all', 'none', 'few', 'some', 'most', 'almost all', 'almost all', 'the smaller part', 'many', 'some', 'all', 'few', 'many', 'some']"
1852,data/images/quantifier/test_1852.png,"['some', 'most', 'some', 'few', 'the smaller part', 'none', 'all', 'many', 'some', 'some', 'all', 'none', 'many', 'all', 'many', 'almost all', 'few', 'many', 'few', 'some', 'all', 'almost all', 'some', 'all', 'some', 'few', 'many', 'few', 'none', 'many', 'few', 'some', 'all', 'few', 'all', 'few', 'most', 'almost all', 'few', 'none']"
1853,data/images/quantifier/test_1853.png,"['the smaller part', 'almost none', 'many', 'some', 'many', 'few', 'almost all', 'many', 'almost all', 'all', 'some', 'most', 'some', 'many', 'few', 'all', 'few', 'some', 'the smaller part', 'many', 'none', 'most', 'most', 'none', 'almost all', 'many', 'almost all', 'the smaller part', 'many', 'some', 'most', 'few', 'some', 'few', 'many', 'all', 'many', 'many', 'many', 'some']"
1855,data/images/quantifier/test_1855.png,"['all', 'many', 'most', 'almost all', 'the smaller part', 'all', 'some', 'almost all', 'the smaller part', 'some', 'almost none', 'almost none', 'many', 'some', 'almost none', 'some', 'some', 'few', 'many', 'some', 'almost none', 'many', 'most', 'few', 'some', 'all', 'some', 'most', 'almost all', 'few', 'some', 'most', 'almost all', 'all', 'some', 'none', 'most', 'few', 'all', 'almost none']"
1860,data/images/quantifier/test_1860.png,"['few', 'almost none', 'some', 'almost all', 'all', 'few', 'few', 'few', 'none', 'some', 'almost all', 'many', 'many', 'none', 'almost none', 'none', 'almost none', 'all', 'few', 'few', 'almost all', 'some', 'many', 'most', 'all', 'all', 'all', 'all', 'all', 'almost all', 'some', 'many', 'some', 'the smaller part', 'almost all', 'most', 'all', 'almost none', 'most', 'almost none']"
1861,data/images/quantifier/test_1861.png,"['some', 'some', 'the smaller part', 'all', 'some', 'some', 'most', 'many', 'almost none', 'almost none', 'the smaller part', 'few', 'few', 'many', 'the smaller part', 'some', 'many', 'almost none', 'many', 'some', 'some', 'none', 'many', 'few', 'almost none', 'many', 'all', 'some', 'few', 'many', 'almost none', 'few', 'many', 'few', 'many', 'some', 'almost none', 'the smaller part', 'none', 'many']"
1862,data/images/quantifier/test_1862.png,"['most', 'all', 'some', 'some', 'many', 'few', 'almost none', 'almost all', 'all', 'some', 'few', 'many', 'many', 'all', 'some', 'almost none', 'many', 'many', 'some', 'few', 'almost all', 'some', 'almost all', 'few', 'none', 'many', 'some', 'some', 'the smaller part', 'some', 'some', 'few', 'all', 'many', 'almost none', 'some', 'some', 'none', 'none', 'some']"
1872,data/images/quantifier/test_1872.png,"['some', 'almost all', 'few', 'some', 'many', 'most', 'none', 'some', 'none', 'none', 'some', 'all', 'all', 'few', 'some', 'none', 'almost all', 'some', 'few', 'almost all', 'none', 'some', 'the smaller part', 'some', 'all', 'the smaller part', 'almost none', 'few', 'all', 'few', 'some', 'almost none', 'many', 'few', 'almost none', 'the smaller part', 'almost all', 'many', 'few', 'all']"
1876,data/images/quantifier/test_1876.png,"['many', 'none', 'some', 'most', 'some', 'few', 'all', 'some', 'almost all', 'few', 'most', 'few', 'none', 'some', 'most', 'many', 'some', 'few', 'some', 'few', 'few', 'none', 'many', 'some', 'some', 'almost all', 'most', 'few', 'most', 'the smaller part', 'some', 'almost all', 'some', 'the smaller part', 'almost none', 'almost all', 'almost none', 'none', 'some', 'none']"
1879,data/images/quantifier/test_1879.png,"['few', 'almost all', 'some', 'all', 'all', 'some', 'some', 'none', 'few', 'all', 'some', 'many', 'some', 'some', 'some', 'some', 'many', 'all', 'all', 'none', 'few', 'none', 'many', 'many', 'some', 'almost all', 'none', 'almost none', 'almost all', 'some', 'many', 'almost all', 'many', 'many', 'almost none', 'most', 'some', 'almost none', 'all', 'none']"
1882,data/images/quantifier/test_1882.png,"['many', 'all', 'some', 'some', 'none', 'some', 'many', 'some', 'few', 'many', 'all', 'almost all', 'some', 'the smaller part', 'some', 'none', 'almost all', 'the smaller part', 'many', 'almost all', 'all', 'almost none', 'all', 'few', 'some', 'all', 'few', 'all', 'some', 'some', 'almost all', 'many', 'few', 'almost all', 'most', 'many', 'few', 'most', 'some', 'many']"
1885,data/images/quantifier/test_1885.png,"['some', 'all', 'all', 'some', 'almost none', 'few', 'few', 'none', 'few', 'most', 'all', 'some', 'none', 'all', 'all', 'the smaller part', 'many', 'all', 'some', 'some', 'none', 'most', 'almost none', 'none', 'some', 'some', 'some', 'some', 'all', 'few', 'the smaller part', 'most', 'almost all', 'most', 'almost all', 'many', 'many', 'none', 'many', 'all']"
1886,data/images/quantifier/test_1886.png,"['none', 'most', 'many', 'the smaller part', 'all', 'the smaller part', 'some', 'many', 'few', 'few', 'some', 'most', 'few', 'almost none', 'few', 'almost all', 'some', 'the smaller part', 'the smaller part', 'few', 'some', 'few', 'some', 'all', 'some', 'almost all', 'some', 'many', 'few', 'none', 'almost all', 'almost none', 'few', 'few', 'many', 'all', 'some', 'some', 'the smaller part', 'almost none']"
1890,data/images/quantifier/test_1890.png,"['some', 'many', 'many', 'some', 'none', 'few', 'some', 'the smaller part', 'many', 'some', 'most', 'many', 'some', 'many', 'some', 'many', 'few', 'some', 'few', 'most', 'almost all', 'most', 'some', 'the smaller part', 'some', 'most', 'all', 'none', 'few', 'almost all', 'all', 'few', 'few', 'few', 'some', 'some', 'the smaller part', 'some', 'all', 'few']"
