index,image_file,llava_output,shuffled_options,prompted_questions
2903,data/images/quantifier/test_2903.png,"[['B'], ['B'], ['D'], ['A'], ['B']]","[{'a': 'all', 'b': 'almost all', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'most', 'h': 'some', 'i': 'few'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'none', 'e': 'almost none', 'f': 'almost all', 'g': 'few', 'h': 'all', 'i': 'some'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'many'}, {'a': 'almost all', 'b': 'almost none', 'c': 'many', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'most', 'f': 'almost none', 'g': 'almost all', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: many\nD: almost none\nE: the smaller part\nF: none\nG: most\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: none\nE: almost none\nF: almost all\nG: few\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: almost all\nE: the smaller part\nF: most\nG: all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: many\nD: some\nE: all\nF: most\nG: few\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: some\nD: none\nE: most\nF: almost none\nG: almost all\nH: few\nI: all\nAnswer:']"
2908,data/images/quantifier/test_2908.png,"[['B'], ['B'], ['D'], ['G'], ['D']]","[{'a': 'none', 'b': 'many', 'c': 'almost none', 'd': 'the smaller part', 'e': 'all', 'f': 'most', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'some', 'e': 'almost none', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'all'}, {'a': 'none', 'b': 'all', 'c': 'almost none', 'd': 'some', 'e': 'few', 'f': 'the smaller part', 'g': 'most', 'h': 'many', 'i': 'almost all'}, {'a': 'almost all', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'most', 'e': 'many', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: almost none\nD: the smaller part\nE: all\nF: most\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: some\nE: almost none\nF: none\nG: few\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: almost none\nD: some\nE: few\nF: the smaller part\nG: most\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: none\nD: all\nE: most\nF: almost none\nG: many\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: most\nE: many\nF: some\nG: almost none\nH: few\nI: almost all\nAnswer:']"
2914,data/images/quantifier/test_2914.png,"[['D'], ['D'], ['A'], ['A'], ['B']]","[{'a': 'almost none', 'b': 'most', 'c': 'few', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'none', 'i': 'many'}, {'a': 'almost all', 'b': 'many', 'c': 'none', 'd': 'some', 'e': 'most', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost all', 'd': 'almost none', 'e': 'all', 'f': 'most', 'g': 'none', 'h': 'some', 'i': 'few'}, {'a': 'some', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'most', 'f': 'all', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'the smaller part', 'g': 'some', 'h': 'many', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: few\nD: some\nE: almost all\nF: the smaller part\nG: all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: none\nD: some\nE: most\nF: few\nG: all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost all\nD: almost none\nE: all\nF: most\nG: none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: few\nD: many\nE: most\nF: all\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: none\nE: almost none\nF: the smaller part\nG: some\nH: many\nI: almost all\nAnswer:']"
2919,data/images/quantifier/test_2919.png,"[['B'], ['C'], ['A'], ['E'], ['A']]","[{'a': 'the smaller part', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'few', 'h': 'almost none', 'i': 'all'}, {'a': 'most', 'b': 'some', 'c': 'almost all', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'few', 'i': 'none'}, {'a': 'all', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'none'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost all', 'd': 'many', 'e': 'almost none', 'f': 'most', 'g': 'few', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: many\nD: none\nE: some\nF: almost all\nG: few\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: almost all\nD: many\nE: all\nF: almost none\nG: the smaller part\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: most\nE: some\nF: almost none\nG: the smaller part\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: all\nE: many\nF: most\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost all\nD: many\nE: almost none\nF: most\nG: few\nH: some\nI: none\nAnswer:']"
2924,data/images/quantifier/test_2924.png,"[['C'], ['B'], ['B'], ['B: almost all'], ['F']]","[{'a': 'none', 'b': 'all', 'c': 'many', 'd': 'few', 'e': 'some', 'f': 'most', 'g': 'almost all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'few', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'few'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: few\nE: some\nF: most\nG: almost all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: none\nD: all\nE: almost none\nF: few\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: all\nE: almost none\nF: some\nG: none\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: the smaller part\nE: most\nF: all\nG: many\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: none\nE: almost none\nF: many\nG: the smaller part\nH: all\nI: few\nAnswer:']"
2925,data/images/quantifier/test_2925.png,"[['D'], ['B'], ['D'], ['A'], ['B']]","[{'a': 'few', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'some', 'h': 'most', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'some', 'c': 'few', 'd': 'none', 'e': 'many', 'f': 'all', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'few', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost all', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'many', 'h': 'few', 'i': 'almost none'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'almost none', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: all\nD: almost all\nE: many\nF: none\nG: some\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: few\nD: none\nE: many\nF: all\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: few\nE: some\nF: none\nG: most\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: none\nD: most\nE: all\nF: the smaller part\nG: many\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: almost none\nE: almost all\nF: few\nG: all\nH: some\nI: none\nAnswer:']"
2928,data/images/quantifier/test_2928.png,"[['A'], ['D'], ['B'], ['C'], ['A']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'most', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'some', 'h': 'almost none', 'i': 'almost all'}, {'a': 'some', 'b': 'none', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'all', 'h': 'many', 'i': 'most'}, {'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'few', 'f': 'most', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: most\nD: all\nE: none\nF: few\nG: some\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: few\nD: almost all\nE: the smaller part\nF: almost none\nG: all\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: almost all\nE: few\nF: most\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: most\nE: some\nF: almost none\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: all\nD: almost all\nE: few\nF: none\nG: most\nH: almost none\nI: the smaller part\nAnswer:']"
2929,data/images/quantifier/test_2929.png,"[['A'], ['D'], ['A'], ['A'], ['A']]","[{'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'most', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'some', 'b': 'almost none', 'c': 'none', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'all'}, {'a': 'all', 'b': 'most', 'c': 'almost all', 'd': 'almost none', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'few', 'i': 'some'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'the smaller part', 'h': 'most', 'i': 'many'}, {'a': 'all', 'b': 'few', 'c': 'almost all', 'd': 'some', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: most\nE: almost all\nF: none\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: none\nD: many\nE: almost all\nF: the smaller part\nG: most\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: almost all\nD: almost none\nE: many\nF: none\nG: the smaller part\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: some\nE: none\nF: all\nG: the smaller part\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost all\nD: some\nE: many\nF: almost none\nG: the smaller part\nH: most\nI: none\nAnswer:']"
2930,data/images/quantifier/test_2930.png,"[['A'], ['D'], ['A'], ['B'], ['A']]","[{'a': 'almost all', 'b': 'most', 'c': 'many', 'd': 'few', 'e': 'none', 'f': 'almost none', 'g': 'the smaller part', 'h': 'some', 'i': 'all'}, {'a': 'many', 'b': 'few', 'c': 'some', 'd': 'almost all', 'e': 'most', 'f': 'the smaller part', 'g': 'almost none', 'h': 'all', 'i': 'none'}, {'a': 'all', 'b': 'few', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'most', 'h': 'some', 'i': 'few'}, {'a': 'all', 'b': 'almost none', 'c': 'most', 'd': 'the smaller part', 'e': 'few', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: many\nD: few\nE: none\nF: almost none\nG: the smaller part\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: some\nD: almost all\nE: most\nF: the smaller part\nG: almost none\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: none\nD: the smaller part\nE: most\nF: almost none\nG: almost all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: all\nE: many\nF: none\nG: most\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: most\nD: the smaller part\nE: few\nF: almost all\nG: many\nH: none\nI: some\nAnswer:']"
2932,data/images/quantifier/test_2932.png,"[['D'], ['I: many'], ['A'], ['C'], ['D']]","[{'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'none', 'i': 'most'}, {'a': 'few', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'many'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost none', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: all\nE: many\nF: few\nG: almost all\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost none\nD: all\nE: the smaller part\nF: almost all\nG: none\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: none\nE: some\nF: few\nG: the smaller part\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: all\nE: none\nF: almost all\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: the smaller part\nD: all\nE: many\nF: none\nG: almost all\nH: some\nI: most\nAnswer:']"
2933,data/images/quantifier/test_2933.png,"[['I: many'], ['A'], ['B'], ['B'], ['C']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'none', 'd': 'most', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'all', 'i': 'many'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'most', 'f': 'none', 'g': 'almost all', 'h': 'few', 'i': 'some'}, {'a': 'almost all', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'most', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'all', 'f': 'none', 'g': 'many', 'h': 'few', 'i': 'some'}, {'a': 'few', 'b': 'almost none', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'the smaller part', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: none\nD: most\nE: almost all\nF: some\nG: few\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: all\nE: most\nF: none\nG: almost all\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: the smaller part\nD: few\nE: almost none\nF: all\nG: some\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: almost none\nE: all\nF: none\nG: many\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: many\nD: most\nE: almost all\nF: some\nG: none\nH: the smaller part\nI: all\nAnswer:']"
2940,data/images/quantifier/test_2940.png,"[['D'], ['D'], ['A'], ['B'], ['B']]","[{'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}, {'a': 'few', 'b': 'none', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'all', 'b': 'almost all', 'c': 'the smaller part', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'few', 'h': 'almost none', 'i': 'many'}, {'a': 'some', 'b': 'almost all', 'c': 'many', 'd': 'the smaller part', 'e': 'almost none', 'f': 'all', 'g': 'few', 'h': 'none', 'i': 'most'}, {'a': 'almost none', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: some\nE: all\nF: most\nG: the smaller part\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: all\nD: some\nE: the smaller part\nF: most\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: the smaller part\nD: most\nE: some\nF: none\nG: few\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: many\nD: the smaller part\nE: almost none\nF: all\nG: few\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: some\nD: the smaller part\nE: almost all\nF: few\nG: all\nH: many\nI: none\nAnswer:']"
2943,data/images/quantifier/test_2943.png,"[['A'], ['B'], ['I: almost all'], ['A'], ['D']]","[{'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'the smaller part', 'f': 'all', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'the smaller part', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'none', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'many', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'none', 'd': 'almost all', 'e': 'many', 'f': 'most', 'g': 'all', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: most\nE: the smaller part\nF: all\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: most\nE: the smaller part\nF: almost none\nG: many\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: none\nE: all\nF: many\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: all\nE: some\nF: almost none\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: none\nD: almost all\nE: many\nF: most\nG: all\nH: few\nI: some\nAnswer:']"
2944,data/images/quantifier/test_2944.png,"[['B'], ['A'], ['B'], ['A'], ['B']]","[{'a': 'none', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'the smaller part', 'h': 'few', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'few', 'i': 'most'}, {'a': 'almost all', 'b': 'none', 'c': 'the smaller part', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'many', 'i': 'some'}, {'a': 'none', 'b': 'many', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: many\nD: most\nE: almost none\nF: all\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: many\nE: all\nF: none\nG: the smaller part\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: all\nE: none\nF: many\nG: almost all\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: the smaller part\nD: almost none\nE: few\nF: most\nG: all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: some\nD: few\nE: almost none\nF: all\nG: the smaller part\nH: almost all\nI: most\nAnswer:']"
2947,data/images/quantifier/test_2947.png,"[['D'], ['D'], ['A'], ['D'], ['B']]","[{'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'none', 'h': 'some', 'i': 'almost none'}, {'a': 'some', 'b': 'most', 'c': 'almost none', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'almost all', 'h': 'few', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'most', 'c': 'the smaller part', 'd': 'all', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'few', 'i': 'none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'some', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: all\nE: almost all\nF: most\nG: none\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost none\nD: many\nE: all\nF: none\nG: almost all\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: the smaller part\nD: all\nE: some\nF: almost none\nG: many\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: some\nE: most\nF: almost none\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: the smaller part\nD: few\nE: all\nF: many\nG: most\nH: some\nI: almost none\nAnswer:']"
