index,image_file,blip2_output,shuffled_options,prompted_questions
2459,data/images/quantifier/test_2459.png,"[['almost none'], ['all'], ['a'], ['b'], ['']]","[{'a': 'few', 'b': 'the smaller part', 'c': 'all', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'almost all'}, {'a': 'some', 'b': 'all', 'c': 'many', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost none', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'almost all', 'h': 'none', 'i': 'some'}, {'a': 'the smaller part', 'b': 'none', 'c': 'almost all', 'd': 'most', 'e': 'few', 'f': 'some', 'g': 'all', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: all\nD: most\nE: some\nF: almost none\nG: many\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: many\nD: few\nE: almost none\nF: the smaller part\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: almost all\nE: the smaller part\nF: almost none\nG: few\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost none\nD: few\nE: all\nF: most\nG: almost all\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: almost all\nD: most\nE: few\nF: some\nG: all\nH: many\nI: almost none\nAnswer:']"
2460,data/images/quantifier/test_2460.png,"[['most'], ['b'], ['d'], ['g'], ['d']]","[{'a': 'some', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'many', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}, {'a': 'almost none', 'b': 'most', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'almost all', 'g': 'few', 'h': 'the smaller part', 'i': 'all'}, {'a': 'some', 'b': 'almost none', 'c': 'almost all', 'd': 'none', 'e': 'most', 'f': 'few', 'g': 'many', 'h': 'all', 'i': 'the smaller part'}, {'a': 'most', 'b': 'none', 'c': 'almost none', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'all', 'i': 'few'}, {'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: none\nD: few\nE: almost all\nF: many\nG: the smaller part\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: many\nD: some\nE: none\nF: almost all\nG: few\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: almost all\nD: none\nE: most\nF: few\nG: many\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: almost none\nD: many\nE: almost all\nF: the smaller part\nG: some\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: few\nE: many\nF: all\nG: none\nH: almost none\nI: the smaller part\nAnswer:']"
2464,data/images/quantifier/test_2464.png,"[['some'], ['i'], ['most'], ['h, most'], ['none']]","[{'a': 'all', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'many', 'i': 'most'}, {'a': 'some', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'the smaller part'}, {'a': 'all', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'few', 'i': 'most'}, {'a': 'few', 'b': 'none', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'many'}, {'a': 'all', 'b': 'few', 'c': 'some', 'd': 'the smaller part', 'e': 'almost none', 'f': 'almost all', 'g': 'most', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: none\nD: almost none\nE: almost all\nF: some\nG: few\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: almost none\nE: many\nF: almost all\nG: most\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: none\nD: almost none\nE: many\nF: some\nG: almost all\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: all\nD: the smaller part\nE: almost none\nF: most\nG: almost all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: some\nD: the smaller part\nE: almost none\nF: almost all\nG: most\nH: many\nI: none\nAnswer:']"
2472,data/images/quantifier/test_2472.png,"[['d'], ['some'], ['b'], ['g'], ['c']]","[{'a': 'few', 'b': 'some', 'c': 'many', 'd': 'almost none', 'e': 'none', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'few', 'b': 'almost none', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'most', 'g': 'none', 'h': 'almost all', 'i': 'many'}, {'a': 'all', 'b': 'almost none', 'c': 'none', 'd': 'almost all', 'e': 'most', 'f': 'few', 'g': 'the smaller part', 'h': 'many', 'i': 'some'}, {'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'almost all', 'h': 'the smaller part', 'i': 'all'}, {'a': 'all', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'almost none', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: almost none\nE: none\nF: the smaller part\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: all\nD: some\nE: the smaller part\nF: most\nG: none\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: none\nD: almost all\nE: most\nF: few\nG: the smaller part\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: some\nE: few\nF: most\nG: almost all\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: some\nE: almost none\nF: almost all\nG: none\nH: most\nI: the smaller part\nAnswer:']"
2476,data/images/quantifier/test_2476.png,"[['all'], ['there are three different animals in the picture'], ['g'], ['g'], ['all']]","[{'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'many', 'e': 'few', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'most'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'few', 'f': 'some', 'g': 'almost none', 'h': 'all', 'i': 'none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'some', 'e': 'almost none', 'f': 'almost all', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: many\nE: few\nF: almost all\nG: almost none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: many\nE: few\nF: some\nG: almost none\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: almost none\nE: most\nF: many\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: some\nE: almost none\nF: almost all\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: many\nE: almost all\nF: the smaller part\nG: all\nH: some\nI: none\nAnswer:']"
2479,data/images/quantifier/test_2479.png,"[['none'], ['i'], ['c'], ['a'], ['all']]","[{'a': 'most', 'b': 'some', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'none', 'g': 'few', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'some', 'e': 'many', 'f': 'most', 'g': 'all', 'h': 'none', 'i': 'few'}, {'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'some', 'f': 'the smaller part', 'g': 'most', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'all', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'all', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'some', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: many\nE: the smaller part\nF: none\nG: few\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: the smaller part\nD: some\nE: many\nF: most\nG: all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: many\nE: some\nF: the smaller part\nG: most\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: most\nD: few\nE: many\nF: almost none\nG: the smaller part\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: all\nD: none\nE: almost all\nF: many\nG: some\nH: almost none\nI: few\nAnswer:']"
2484,data/images/quantifier/test_2484.png,"[['all'], ['d'], ['none'], ['c'], ['none']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'many', 'i': 'none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'none', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'most', 'i': 'many'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'all'}, {'a': 'few', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'most', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: all\nD: almost all\nE: few\nF: some\nG: most\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: none\nE: almost none\nF: some\nG: all\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: all\nE: none\nF: few\nG: the smaller part\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: few\nE: some\nF: most\nG: none\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost none\nD: the smaller part\nE: most\nF: almost all\nG: none\nH: all\nI: many\nAnswer:']"
2489,data/images/quantifier/test_2489.png,"[['a'], ['e'], ['d'], ['none'], ['some']]","[{'a': 'many', 'b': 'almost none', 'c': 'none', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'none', 'h': 'the smaller part', 'i': 'some'}, {'a': 'none', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'some'}, {'a': 'some', 'b': 'few', 'c': 'many', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'almost none'}, {'a': 'few', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: none\nD: some\nE: almost all\nF: few\nG: most\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: few\nE: many\nF: most\nG: none\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost none\nD: all\nE: the smaller part\nF: most\nG: many\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: many\nD: the smaller part\nE: most\nF: all\nG: none\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: the smaller part\nE: some\nF: almost all\nG: all\nH: almost none\nI: none\nAnswer:']"
2495,data/images/quantifier/test_2495.png,"[['d'], ['a'], ['g'], ['e'], ['none']]","[{'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'some', 'h': 'none', 'i': 'almost all'}, {'a': 'many', 'b': 'most', 'c': 'almost all', 'd': 'few', 'e': 'all', 'f': 'almost none', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'most', 'c': 'almost all', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'most', 'c': 'all', 'd': 'few', 'e': 'almost none', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: most\nE: few\nF: some\nG: all\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: few\nE: all\nF: many\nG: some\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: almost all\nD: few\nE: all\nF: almost none\nG: some\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: almost all\nD: none\nE: few\nF: many\nG: some\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: all\nD: few\nE: almost none\nF: some\nG: almost all\nH: none\nI: the smaller part\nAnswer:']"
2499,data/images/quantifier/test_2499.png,"[['a'], ['almost all'], ['most'], ['a'], ['none']]","[{'a': 'some', 'b': 'almost none', 'c': 'most', 'd': 'all', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'almost none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'some', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'many', 'f': 'almost none', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost none', 'd': 'many', 'e': 'few', 'f': 'all', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'few', 'h': 'almost none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: most\nD: all\nE: the smaller part\nF: none\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: most\nE: none\nF: many\nG: almost none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: few\nD: almost all\nE: many\nF: almost none\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost none\nD: many\nE: few\nF: all\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: none\nE: many\nF: almost all\nG: few\nH: almost none\nI: all\nAnswer:']"
2504,data/images/quantifier/test_2504.png,"[['most'], ['e'], ['e'], ['c'], ['none']]","[{'a': 'none', 'b': 'many', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'few', 'g': 'the smaller part', 'h': 'almost all', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'few'}, {'a': 'almost all', 'b': 'some', 'c': 'few', 'd': 'almost none', 'e': 'the smaller part', 'f': 'many', 'g': 'all', 'h': 'none', 'i': 'most'}, {'a': 'some', 'b': 'almost none', 'c': 'almost all', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'almost none', 'b': 'all', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: most\nD: some\nE: all\nF: few\nG: the smaller part\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost none\nD: none\nE: almost all\nF: many\nG: all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: few\nD: almost none\nE: the smaller part\nF: many\nG: all\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: almost all\nD: few\nE: none\nF: many\nG: all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: many\nD: none\nE: few\nF: the smaller part\nG: most\nH: some\nI: almost all\nAnswer:']"
2515,data/images/quantifier/test_2515.png,"[['none'], ['g'], ['some'], ['a'], ['d']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'few', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'almost none'}, {'a': 'few', 'b': 'many', 'c': 'some', 'd': 'almost all', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'many', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'all'}, {'a': 'all', 'b': 'almost none', 'c': 'few', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: none\nD: all\nE: few\nF: most\nG: many\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: some\nD: almost all\nE: most\nF: all\nG: none\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: almost all\nE: the smaller part\nF: some\nG: none\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: few\nD: most\nE: some\nF: none\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: few\nE: almost all\nF: many\nG: almost none\nH: most\nI: all\nAnswer:']"
2518,data/images/quantifier/test_2518.png,"[['i'], ['e'], ['d'], ['e'], ['i']]","[{'a': 'all', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'the smaller part', 'g': 'almost all', 'h': 'most', 'i': 'some'}, {'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'the smaller part', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'some', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'all', 'f': 'the smaller part', 'g': 'almost all', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'the smaller part', 'f': 'none', 'g': 'some', 'h': 'almost none', 'i': 'all'}, {'a': 'none', 'b': 'all', 'c': 'almost all', 'd': 'many', 'e': 'few', 'f': 'the smaller part', 'g': 'almost none', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: none\nD: almost none\nE: many\nF: the smaller part\nG: almost all\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: almost all\nE: many\nF: the smaller part\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: few\nE: all\nF: the smaller part\nG: almost all\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: almost all\nE: the smaller part\nF: none\nG: some\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: almost all\nD: many\nE: few\nF: the smaller part\nG: almost none\nH: most\nI: some\nAnswer:']"
2519,data/images/quantifier/test_2519.png,"[['i'], [''], ['d'], ['c'], ['']]","[{'a': 'almost none', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'most'}, {'a': 'most', 'b': 'almost none', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'none', 'b': 'few', 'c': 'most', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'almost none', 'i': 'many'}, {'a': 'most', 'b': 'the smaller part', 'c': 'all', 'd': 'many', 'e': 'few', 'f': 'almost all', 'g': 'some', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: many\nD: all\nE: the smaller part\nF: none\nG: almost all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: almost all\nD: all\nE: the smaller part\nF: some\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: none\nE: all\nF: many\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: almost all\nE: the smaller part\nF: some\nG: all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: all\nD: many\nE: few\nF: almost all\nG: some\nH: none\nI: almost none\nAnswer:']"
2520,data/images/quantifier/test_2520.png,"[['a'], ['g'], ['d'], ['none'], ['g']]","[{'a': 'most', 'b': 'many', 'c': 'all', 'd': 'almost none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'some', 'i': 'few'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'many'}, {'a': 'most', 'b': 'many', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'the smaller part', 'h': 'few', 'i': 'some'}, {'a': 'some', 'b': 'none', 'c': 'almost all', 'd': 'few', 'e': 'most', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'many', 'b': 'none', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: almost none\nE: the smaller part\nF: almost all\nG: none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: the smaller part\nE: none\nF: most\nG: all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: almost all\nE: none\nF: almost none\nG: the smaller part\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: almost all\nD: few\nE: most\nF: all\nG: almost none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost all\nD: some\nE: all\nF: most\nG: the smaller part\nH: few\nI: almost none\nAnswer:']"
