index,image_file,blip2_output,shuffled_options,prompted_questions
2660,data/images/quantifier/test_2660.png,"[[''], ['g'], ['g'], ['d'], ['there are no animals in this image']]","[{'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'many', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'all'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'almost none', 'e': 'all', 'f': 'few', 'g': 'the smaller part', 'h': 'none', 'i': 'some'}, {'a': 'all', 'b': 'some', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'none', 'g': 'many', 'h': 'most', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'many', 'd': 'most', 'e': 'none', 'f': 'few', 'g': 'almost none', 'h': 'some', 'i': 'all'}, {'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'almost none', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: many\nE: almost all\nF: some\nG: none\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: almost none\nE: all\nF: few\nG: the smaller part\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: few\nD: the smaller part\nE: almost all\nF: none\nG: many\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: many\nD: most\nE: none\nF: few\nG: almost none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: all\nE: the smaller part\nF: most\nG: few\nH: almost none\nI: none\nAnswer:']"
2661,data/images/quantifier/test_2661.png,"[['a'], ['all'], ['almost all'], ['a is correct, b is correct, and c is incorrect'], ['c']]","[{'a': 'none', 'b': 'many', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'almost none', 'i': 'few'}, {'a': 'none', 'b': 'all', 'c': 'the smaller part', 'd': 'many', 'e': 'most', 'f': 'almost none', 'g': 'some', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'all'}, {'a': 'most', 'b': 'the smaller part', 'c': 'none', 'd': 'many', 'e': 'few', 'f': 'some', 'g': 'almost none', 'h': 'almost all', 'i': 'all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: the smaller part\nD: almost all\nE: most\nF: some\nG: all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: the smaller part\nD: many\nE: most\nF: almost none\nG: some\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost none\nD: some\nE: few\nF: none\nG: almost all\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: none\nD: many\nE: few\nF: some\nG: almost none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: most\nE: almost none\nF: none\nG: almost all\nH: many\nI: few\nAnswer:']"
2662,data/images/quantifier/test_2662.png,"[['some'], ['a'], ['a'], ['a'], ['a']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'some', 'c': 'all', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'none', 'h': 'few', 'i': 'most'}, {'a': 'most', 'b': 'almost none', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'few', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: none\nD: almost none\nE: few\nF: most\nG: all\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: all\nD: many\nE: almost all\nF: the smaller part\nG: none\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: many\nD: the smaller part\nE: almost all\nF: some\nG: none\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: some\nE: none\nF: few\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: some\nD: few\nE: many\nF: almost none\nG: most\nH: none\nI: all\nAnswer:']"
2663,data/images/quantifier/test_2663.png,"[['d'], ['d'], ['all'], ['there are 2'], ['']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'some', 'i': 'few'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'the smaller part', 'e': 'all', 'f': 'some', 'g': 'none', 'h': 'few', 'i': 'many'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'some', 'e': 'few', 'f': 'almost all', 'g': 'most', 'h': 'none', 'i': 'almost none'}, {'a': 'most', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'many', 'h': 'the smaller part', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: many\nD: most\nE: almost all\nF: almost none\nG: all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: the smaller part\nE: all\nF: some\nG: none\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: some\nE: most\nF: almost none\nG: many\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: some\nE: few\nF: almost all\nG: most\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: some\nD: none\nE: few\nF: almost none\nG: many\nH: the smaller part\nI: almost all\nAnswer:']"
2664,data/images/quantifier/test_2664.png,"[['d'], ['many'], [''], ['d'], ['a']]","[{'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'most', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'none'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'almost all', 'e': 'few', 'f': 'the smaller part', 'g': 'almost none', 'h': 'most', 'i': 'some'}, {'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'all', 'g': 'few', 'h': 'none', 'i': 'almost none'}, {'a': 'almost none', 'b': 'many', 'c': 'few', 'd': 'none', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'most', 'i': 'all'}, {'a': 'almost all', 'b': 'none', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'most', 'g': 'almost none', 'h': 'some', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: most\nE: the smaller part\nF: some\nG: all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: almost all\nE: few\nF: the smaller part\nG: almost none\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: almost all\nE: many\nF: all\nG: few\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: few\nD: none\nE: almost all\nF: some\nG: the smaller part\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: many\nD: the smaller part\nE: all\nF: most\nG: almost none\nH: some\nI: few\nAnswer:']"
2669,data/images/quantifier/test_2669.png,"[[''], ['none'], ['a few'], ['none'], ['g']]","[{'a': 'many', 'b': 'most', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'few', 'g': 'some', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'few', 'c': 'some', 'd': 'the smaller part', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'none', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'none', 'e': 'the smaller part', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'some'}, {'a': 'almost none', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'some', 'f': 'many', 'g': 'all', 'h': 'few', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: almost all\nD: all\nE: the smaller part\nF: few\nG: some\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: some\nD: the smaller part\nE: none\nF: all\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: all\nD: few\nE: many\nF: most\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: none\nE: the smaller part\nF: many\nG: almost none\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: almost all\nD: the smaller part\nE: some\nF: many\nG: all\nH: few\nI: none\nAnswer:']"
2678,data/images/quantifier/test_2678.png,"[['all the smaller parts'], ['e'], ['almost all'], ['e'], ['all']]","[{'a': 'many', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'the smaller part'}, {'a': 'none', 'b': 'almost all', 'c': 'many', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'few', 'h': 'almost none', 'i': 'some'}, {'a': 'all', 'b': 'the smaller part', 'c': 'none', 'd': 'some', 'e': 'most', 'f': 'almost all', 'g': 'few', 'h': 'many', 'i': 'almost none'}, {'a': 'none', 'b': 'almost none', 'c': 'few', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'many'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: none\nD: few\nE: some\nF: almost all\nG: almost none\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: many\nD: the smaller part\nE: most\nF: all\nG: few\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: none\nD: some\nE: most\nF: almost all\nG: few\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: few\nD: some\nE: all\nF: almost all\nG: most\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: almost all\nE: almost none\nF: the smaller part\nG: none\nH: many\nI: few\nAnswer:']"
2691,data/images/quantifier/test_2691.png,"[['g'], ['g'], ['a'], ['none'], ['a']]","[{'a': 'many', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'many', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'the smaller part', 'i': 'most'}, {'a': 'some', 'b': 'almost none', 'c': 'few', 'd': 'almost all', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'the smaller part', 'i': 'many'}, {'a': 'many', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'some', 'i': 'few'}, {'a': 'many', 'b': 'almost none', 'c': 'few', 'd': 'all', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: some\nD: none\nE: few\nF: almost none\nG: most\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost none\nD: almost all\nE: few\nF: none\nG: all\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: few\nD: almost all\nE: none\nF: all\nG: most\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: none\nD: most\nE: almost none\nF: the smaller part\nG: all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: few\nD: all\nE: some\nF: almost all\nG: most\nH: none\nI: the smaller part\nAnswer:']"
2706,data/images/quantifier/test_2706.png,"[['i'], ['all'], ['the larger part'], ['all'], ['none']]","[{'a': 'few', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}, {'a': 'few', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'none', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'all', 'b': 'most', 'c': 'some', 'd': 'many', 'e': 'almost none', 'f': 'few', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: none\nE: some\nF: almost all\nG: all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: all\nE: some\nF: most\nG: the smaller part\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: most\nD: almost none\nE: none\nF: all\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: many\nE: almost none\nF: few\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: many\nE: almost none\nF: all\nG: few\nH: the smaller part\nI: none\nAnswer:']"
2712,data/images/quantifier/test_2712.png,"[[''], ['a, b'], ['the smaller part'], ['almost all'], ['all']]","[{'a': 'some', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'none'}, {'a': 'many', 'b': 'none', 'c': 'most', 'd': 'some', 'e': 'few', 'f': 'the smaller part', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'some', 'h': 'all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'almost all', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost none\nD: many\nE: all\nF: almost all\nG: most\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: most\nD: some\nE: few\nF: the smaller part\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: many\nE: none\nF: most\nG: some\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: almost all\nE: most\nF: none\nG: some\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: almost all\nE: most\nF: all\nG: none\nH: almost none\nI: some\nAnswer:']"
2715,data/images/quantifier/test_2715.png,"[['d'], ['h'], ['a'], ['i'], ['e']]","[{'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'the smaller part', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'almost all', 'e': 'few', 'f': 'most', 'g': 'almost none', 'h': 'none', 'i': 'many'}, {'a': 'none', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'the smaller part', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'almost all', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'many', 'i': 'few'}, {'a': 'almost none', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: none\nE: the smaller part\nF: all\nG: few\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: almost all\nE: few\nF: most\nG: almost none\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: some\nD: few\nE: the smaller part\nF: many\nG: all\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost none\nD: almost all\nE: some\nF: none\nG: most\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: most\nD: some\nE: none\nF: the smaller part\nG: few\nH: almost all\nI: many\nAnswer:']"
2729,data/images/quantifier/test_2729.png,"[['all'], ['some'], ['all'], ['some'], ['b']]","[{'a': 'most', 'b': 'many', 'c': 'few', 'd': 'almost all', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'the smaller part', 'i': 'none'}, {'a': 'some', 'b': 'most', 'c': 'the smaller part', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'almost none', 'i': 'few'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}, {'a': 'none', 'b': 'few', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'almost none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: almost all\nE: almost none\nF: all\nG: some\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: the smaller part\nD: none\nE: almost all\nF: many\nG: all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: many\nE: some\nF: none\nG: the smaller part\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: all\nD: some\nE: many\nF: almost all\nG: the smaller part\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: all\nE: the smaller part\nF: few\nG: most\nH: almost none\nI: many\nAnswer:']"
2731,data/images/quantifier/test_2731.png,"[['all'], ['d'], ['none'], ['a, the smallest part'], ['almost all']]","[{'a': 'the smaller part', 'b': 'few', 'c': 'almost all', 'd': 'some', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'none', 'i': 'many'}, {'a': 'almost all', 'b': 'all', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'the smaller part'}, {'a': 'none', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'the smaller part', 'b': 'few', 'c': 'most', 'd': 'almost all', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'some', 'i': 'many'}, {'a': 'almost all', 'b': 'most', 'c': 'many', 'd': 'all', 'e': 'some', 'f': 'few', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: almost all\nD: some\nE: almost none\nF: most\nG: all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: few\nD: none\nE: some\nF: almost none\nG: most\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: most\nD: some\nE: all\nF: almost none\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: most\nD: almost all\nE: all\nF: none\nG: almost none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: many\nD: all\nE: some\nF: few\nG: none\nH: almost none\nI: the smaller part\nAnswer:']"
2732,data/images/quantifier/test_2732.png,"[['some'], ['all'], ['b'], ['a'], ['b']]","[{'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'few', 'f': 'many', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'the smaller part', 'b': 'none', 'c': 'most', 'd': 'almost all', 'e': 'all', 'f': 'almost none', 'g': 'many', 'h': 'some', 'i': 'few'}, {'a': 'many', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'all'}, {'a': 'most', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'all', 'h': 'few', 'i': 'some'}, {'a': 'some', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'few', 'g': 'all', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: the smaller part\nE: few\nF: many\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: most\nD: almost all\nE: all\nF: almost none\nG: many\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: some\nD: most\nE: none\nF: few\nG: almost all\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost none\nD: none\nE: the smaller part\nF: almost all\nG: all\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost all\nD: the smaller part\nE: almost none\nF: few\nG: all\nH: many\nI: none\nAnswer:']"
2733,data/images/quantifier/test_2733.png,"[['c'], ['some'], ['all'], ['all animals'], ['some']]","[{'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'some', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'many', 'e': 'some', 'f': 'the smaller part', 'g': 'almost none', 'h': 'none', 'i': 'all'}, {'a': 'all', 'b': 'most', 'c': 'almost all', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'some', 'i': 'few'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: most\nE: almost none\nF: all\nG: none\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: few\nD: the smaller part\nE: almost all\nF: almost none\nG: many\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: many\nE: some\nF: the smaller part\nG: almost none\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: almost all\nD: many\nE: almost none\nF: the smaller part\nG: none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: almost all\nE: none\nF: almost none\nG: many\nH: all\nI: most\nAnswer:']"
