index,image_file,blip2_filtered_output
1668,data/images/quantifier/test_1668.png,"['most', 'all', 'all', 'some', 'all', 'none', 'many', 'most', 'most', 'the smaller part', 'most', 'most', 'many', 'most', 'none', 'the smaller part', 'some', 'all', 'the smaller part', 'almost all', 'most']"
1669,data/images/quantifier/test_1669.png,"['few', 'some', 'the smaller part', 'none', 'all', 'none', 'all', 'some', 'most', 'all', 'many', 'almost none', 'most', 'none', 'the smaller part', 'some', 'some', 'some', 'most', 'all', 'none']"
1673,data/images/quantifier/test_1673.png,"['few', 'the smaller part', 'many', 'few', 'few', 'all', 'none', 'almost all', 'some', 'many', 'none', 'all', 'many', 'none', 'few', 'the smaller part', 'all', 'none', 'all', 'the smaller part', 'most']"
1675,data/images/quantifier/test_1675.png,"['few', 'almost none', 'the smaller part', 'few', 'the smaller part', 'many', 'almost all', 'the smaller part', 'many', 'almost all', 'few', 'none', 'none', 'almost all', 'most', 'none', 'all', 'the smaller part', 'none', 'few', 'many']"
1677,data/images/quantifier/test_1677.png,"['many', 'none', 'all', 'the smaller part', 'most', 'all', 'all', 'the smaller part', 'all', 'all', 'few', 'many', 'all', 'many', 'most', 'almost none', 'almost none', 'the smaller part', 'none', 'the smaller part', 'many']"
1683,data/images/quantifier/test_1683.png,"['almost none', 'many', 'none', 'many', 'some', 'all', 'some', 'all', 'none', 'few', 'none', 'all', 'most', 'all', 'few', 'all', 'the smaller part', 'many', 'few', 'some', 'all']"
1687,data/images/quantifier/test_1687.png,"['none', 'none', 'some', 'few', 'the smaller part', 'some', 'almost all', 'most', 'some', 'many', 'all', 'all', 'none', 'the smaller part', 'the smaller part', 'few', 'all', 'most', 'the smaller part', 'all', 'all']"
1690,data/images/quantifier/test_1690.png,"['all', 'almost all', 'none', 'few', 'all', 'none', 'none', 'the smaller part', 'none', 'the smaller part', 'most', 'all', 'all', 'many', 'all', 'all', 'the smaller part', 'few', 'almost none', 'all', 'few']"
1693,data/images/quantifier/test_1693.png,"['all', 'the smaller part', 'all', 'almost all', 'almost all', 'almost none', 'almost none', 'few', 'few', 'all', 'many', 'all', 'the smaller part', 'almost all', 'most', 'none', 'none', 'all', 'few', 'few', 'many']"
1695,data/images/quantifier/test_1695.png,"['all', 'the smaller part', 'all', 'almost all', 'most', 'many', 'all', 'the smaller part', 'all', 'most', 'some', 'none', 'the smaller part', 'none', 'none', 'the smaller part', 'none', 'most', 'many', 'the smaller part', 'all']"
1699,data/images/quantifier/test_1699.png,"['many', 'the smaller part', 'none', 'all', 'many', 'few', 'the smaller part', 'few', 'all', 'the smaller part', 'almost all', 'most', 'many', 'all', 'the smaller part', 'few', 'some', 'almost none', 'all', 'almost none', 'all']"
1703,data/images/quantifier/test_1703.png,"['all', 'all', 'all', 'almost none', 'most', 'all', 'none', 'none', 'almost all', 'many', 'almost all', 'all', 'all', 'almost none', 'many', 'many', 'all', 'almost none', 'almost none', 'all', 'none']"
1704,data/images/quantifier/test_1704.png,"['none', 'the smaller part', 'the smaller part', 'few', 'almost all', 'most', 'the smaller part', 'almost none', 'many', 'almost none', 'many', 'most', 'none', 'some', 'many', 'most', 'all', 'all', 'all', 'few', 'most']"
1716,data/images/quantifier/test_1716.png,"['many', 'all', 'none', 'most', 'the smaller part', 'none', 'many', 'the smaller part', 'the smaller part', 'almost none', 'most', 'almost none', 'none', 'the smaller part', 'all', 'none', 'none', 'few', 'all', 'few', 'all']"
1720,data/images/quantifier/test_1720.png,"['none', 'none', 'none', 'most', 'few', 'the smaller part', 'almost none', 'most', 'the smaller part', 'all', 'all', 'most', 'most', 'none', 'all', 'many', 'none', 'most', 'all', 'few', 'many']"
1721,data/images/quantifier/test_1721.png,"['many', 'all', 'none', 'most', 'some', 'none', 'all', 'none', 'almost all', 'many', 'almost all', 'some', 'most', 'none', 'many', 'almost none', 'most', 'all', 'few', 'almost all', 'most']"
1724,data/images/quantifier/test_1724.png,"['almost none', 'some', 'all', 'most', 'few', 'almost none', 'most', 'the smaller part', 'most', 'all', 'almost all', 'all', 'all', 'many', 'some', 'many', 'some', 'the smaller part', 'many', 'most', 'the smaller part']"
1726,data/images/quantifier/test_1726.png,"['the smaller part', 'some', 'most', 'none', 'none', 'almost all', 'the smaller part', 'most', 'almost none', 'many', 'all', 'few', 'all', 'none', 'all', 'almost none', 'some', 'most', 'all', 'most', 'all']"
1732,data/images/quantifier/test_1732.png,"['all', 'few', 'most', 'all', 'most', 'almost none', 'all', 'few', 'all', 'most', 'few', 'most', 'none', 'some', 'almost none', 'the smaller part', 'many', 'some', 'the smaller part', 'some', 'none']"
1736,data/images/quantifier/test_1736.png,"['almost none', 'many', 'almost none', 'the smaller part', 'many', 'none', 'the smaller part', 'all', 'the smaller part', 'most', 'all', 'almost all', 'all', 'almost all', 'all', 'none', 'none', 'few', 'all', 'the smaller part', 'all']"
1738,data/images/quantifier/test_1738.png,"['none', 'all', 'many', 'the smaller part', 'all', 'few', 'the smaller part', 'almost none', 'all', 'all', 'some', 'all', 'many', 'some', 'most', 'all', 'many', 'almost all', 'some', 'none', 'all']"
1739,data/images/quantifier/test_1739.png,"['all', 'almost all', 'none', 'none', 'none', 'almost all', 'most', 'many', 'none', 'all', 'few', 'many', 'some', 'almost none', 'none', 'almost all', 'many', 'few', 'some', 'many', 'almost none']"
1740,data/images/quantifier/test_1740.png,"['none', 'none', 'some', 'almost none', 'almost none', 'all', 'all', 'the smaller part', 'all', 'few', 'almost none', 'few', 'none', 'the smaller part', 'none', 'almost none', 'almost none', 'all', 'all', 'few', 'some']"
1741,data/images/quantifier/test_1741.png,"['most', 'all', 'all', 'none', 'all', 'many', 'almost none', 'the smaller part', 'all', 'the smaller part', 'some', 'some', 'none', 'almost all', 'none', 'the smaller part', 'all', 'all', 'many', 'none', 'almost none']"
1749,data/images/quantifier/test_1749.png,"['none', 'many', 'few', 'all', 'the smaller part', 'the smaller part', 'all', 'the smaller part', 'some', 'most', 'some', 'few', 'the smaller part', 'none', 'almost none', 'the smaller part', 'some', 'none', 'all', 'none', 'none']"
1750,data/images/quantifier/test_1750.png,"['few', 'none', 'some', 'all', 'few', 'few', 'many', 'all', 'few', 'none', 'the smaller part', 'all', 'the smaller part', 'the smaller part', 'almost none', 'none', 'all', 'many', 'none', 'almost none', 'most']"
1753,data/images/quantifier/test_1753.png,"['all', 'all', 'none', 'many', 'all', 'most', 'none', 'some', 'none', 'all', 'many', 'all', 'all', 'few', 'few', 'most', 'few', 'most', 'the smaller part', 'the smaller part', 'almost all']"
1761,data/images/quantifier/test_1761.png,"['most', 'the smaller part', 'many', 'almost none', 'most', 'almost none', 'none', 'most', 'the smaller part', 'none', 'few', 'some', 'some', 'the smaller part', 'the smaller part', 'some', 'almost all', 'the smaller part', 'the smaller part', 'all', 'most']"
1762,data/images/quantifier/test_1762.png,"['the smaller part', 'most', 'most', 'almost all', 'all', 'all', 'few', 'some', 'none', 'most', 'all', 'none', 'all', 'many', 'all', 'some', 'most', 'some', 'all', 'none', 'some']"
1765,data/images/quantifier/test_1765.png,"['all', 'all', 'none', 'most', 'none', 'most', 'few', 'few', 'all', 'none', 'the smaller part', 'none', 'all', 'some', 'almost all', 'the smaller part', 'none', 'none', 'few', 'few', 'all']"
1768,data/images/quantifier/test_1768.png,"['some', 'all', 'some', 'some', 'none', 'some', 'all', 'some', 'almost none', 'none', 'some', 'all', 'some', 'all', 'almost none', 'many', 'none', 'the smaller part', 'almost all', 'most', 'all']"
1771,data/images/quantifier/test_1771.png,"['none', 'the smaller part', 'all', 'most', 'most', 'the smaller part', 'none', 'all', 'none', 'none', 'most', 'most', 'some', 'none', 'many', 'all', 'all', 'few', 'almost none', 'most', 'the smaller part']"
1773,data/images/quantifier/test_1773.png,"['almost all', 'all', 'all', 'almost none', 'most', 'most', 'all', 'all', 'the smaller part', 'none', 'the smaller part', 'many', 'none', 'all', 'some', 'the smaller part', 'almost all', 'few', 'none', 'many', 'none']"
1777,data/images/quantifier/test_1777.png,"['few', 'the smaller part', 'almost none', 'few', 'the smaller part', 'none', 'many', 'many', 'few', 'the smaller part', 'all', 'most', 'all', 'all', 'almost all', 'all', 'some', 'all', 'most', 'almost none', 'some']"
1793,data/images/quantifier/test_1793.png,"['many', 'many', 'the smaller part', 'the smaller part', 'none', 'the smaller part', 'most', 'all', 'almost none', 'almost none', 'some', 'some', 'most', 'almost none', 'almost none', 'almost all', 'all', 'all', 'some', 'almost none', 'many']"
1795,data/images/quantifier/test_1795.png,"['all', 'all', 'all', 'all', 'all', 'most', 'almost none', 'all', 'none', 'few', 'the smaller part', 'some', 'the smaller part', 'the smaller part', 'almost all', 'almost all', 'some', 'none', 'most', 'most', 'almost none']"
1798,data/images/quantifier/test_1798.png,"['few', 'most', 'almost none', 'none', 'all', 'almost all', 'all', 'many', 'many', 'almost all', 'none', 'all', 'the smaller part', 'few', 'all', 'all', 'all', 'none', 'almost all', 'many', 'none']"
1800,data/images/quantifier/test_1800.png,"['some', 'most', 'many', 'none', 'few', 'all', 'the smaller part', 'many', 'none', 'most', 'many', 'the smaller part', 'few', 'all', 'almost none', 'the smaller part', 'almost all', 'some', 'none', 'all', 'the smaller part']"
1803,data/images/quantifier/test_1803.png,"['most', 'none', 'some', 'almost all', 'none', 'few', 'some', 'none', 'all', 'some', 'many', 'some', 'most', 'all', 'none', 'none', 'most', 'almost none', 'all', 'some', 'some']"
1805,data/images/quantifier/test_1805.png,"['none', 'some', 'most', 'most', 'almost all', 'none', 'many', 'many', 'all', 'almost none', 'the smaller part', 'most', 'none', 'all', 'almost all', 'few', 'all', 'almost all', 'none', 'some', 'all']"
1807,data/images/quantifier/test_1807.png,"['none', 'all', 'none', 'none', 'none', 'almost none', 'few', 'none', 'most', 'almost all', 'few', 'most', 'almost none', 'none', 'many', 'many', 'most', 'some', 'almost all', 'some', 'few']"
1809,data/images/quantifier/test_1809.png,"['few', 'all', 'the smaller part', 'few', 'none', 'most', 'some', 'all', 'all', 'most', 'none', 'almost none', 'the smaller part', 'most', 'almost none', 'none', 'almost all', 'most', 'all', 'none', 'most']"
1813,data/images/quantifier/test_1813.png,"['most', 'all', 'all', 'many', 'many', 'some', 'many', 'most', 'most', 'all', 'all', 'all', 'all', 'many', 'most', 'all', 'almost none', 'some', 'all', 'none', 'most']"
1815,data/images/quantifier/test_1815.png,"['some', 'the smaller part', 'some', 'almost none', 'most', 'the smaller part', 'most', 'almost none', 'all', 'many', 'all', 'all', 'all', 'all', 'some', 'some', 'the smaller part', 'all', 'many', 'none', 'some']"
1817,data/images/quantifier/test_1817.png,"['all', 'the smaller part', 'most', 'the smaller part', 'all', 'almost all', 'most', 'most', 'the smaller part', 'almost none', 'almost all', 'few', 'none', 'some', 'all', 'the smaller part', 'none', 'all', 'all', 'almost none', 'many']"
1822,data/images/quantifier/test_1822.png,"['many', 'few', 'none', 'none', 'most', 'some', 'almost all', 'all', 'none', 'all', 'none', 'none', 'all', 'few', 'all', 'all', 'none', 'all', 'some', 'none', 'some']"
1824,data/images/quantifier/test_1824.png,"['all', 'none', 'all', 'none', 'the smaller part', 'all', 'the smaller part', 'all', 'few', 'none', 'many', 'all', 'none', 'none', 'the smaller part', 'the smaller part', 'all', 'the smaller part', 'none', 'none', 'none']"
1829,data/images/quantifier/test_1829.png,"['none', 'all', 'none', 'all', 'few', 'many', 'many', 'none', 'some', 'none', 'all', 'none', 'almost none', 'many', 'all', 'all', 'some', 'all', 'many', 'none', 'all']"
1832,data/images/quantifier/test_1832.png,"['all', 'most', 'none', 'all', 'many', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'some', 'all', 'many', 'many', 'the smaller part', 'almost all', 'all', 'some', 'none', 'none', 'all', 'the smaller part']"
1839,data/images/quantifier/test_1839.png,"['all', 'some', 'few', 'almost all', 'most', 'some', 'all', 'almost none', 'many', 'all', 'the smaller part', 'almost none', 'some', 'none', 'some', 'almost none', 'most', 'all', 'most', 'most', 'almost all']"
1842,data/images/quantifier/test_1842.png,"['almost all', 'the smaller part', 'all', 'many', 'the smaller part', 'many', 'the smaller part', 'none', 'none', 'almost all', 'many', 'all', 'most', 'some', 'all', 'the smaller part', 'none', 'all', 'the smaller part', 'many', 'the smaller part']"
1846,data/images/quantifier/test_1846.png,"['the smaller part', 'all', 'the smaller part', 'most', 'all', 'all', 'most', 'none', 'none', 'most', 'all', 'many', 'many', 'the smaller part', 'all', 'some', 'none', 'almost all', 'all', 'all', 'almost none']"
1851,data/images/quantifier/test_1851.png,"['most', 'some', 'all', 'all', 'all', 'the smaller part', 'all', 'many', 'some', 'all', 'almost none', 'all', 'many', 'all', 'the smaller part', 'some', 'all', 'all', 'all', 'many', 'some']"
1852,data/images/quantifier/test_1852.png,"['none', 'almost all', 'few', 'many', 'some', 'some', 'none', 'the smaller part', 'none', 'none', 'the smaller part', 'most', 'many', 'most', 'most', 'many', 'some', 'almost none', 'none', 'the smaller part', 'many']"
1853,data/images/quantifier/test_1853.png,"['the smaller part', 'some', 'none', 'some', 'all', 'all', 'none', 'none', 'none', 'most', 'some', 'few', 'some', 'some', 'almost all', 'most', 'all', 'all', 'many', 'all', 'many']"
1855,data/images/quantifier/test_1855.png,"['some', 'some', 'few', 'none', 'none', 'none', 'none', 'all', 'all', 'many', 'all', 'the smaller part', 'the smaller part', 'many', 'none', 'all', 'few', 'none', 'all', 'many', 'none']"
1860,data/images/quantifier/test_1860.png,"['some', 'some', 'few', 'some', 'none', 'some', 'all', 'almost all', 'all', 'all', 'the smaller part', 'most', 'many', 'some', 'almost all', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'few', 'all']"
1861,data/images/quantifier/test_1861.png,"['all', 'some', 'the smaller part', 'none', 'almost none', 'few', 'the smaller part', 'none', 'all', 'many', 'almost none', 'the smaller part', 'all', 'all', 'almost all', 'all', 'none', 'many', 'many', 'all', 'the smaller part']"
1862,data/images/quantifier/test_1862.png,"['all', 'all', 'almost all', 'none', 'most', 'all', 'many', 'all', 'all', 'almost all', 'none', 'almost none', 'all', 'almost all', 'some', 'many', 'all', 'all', 'all', 'most', 'some']"
1872,data/images/quantifier/test_1872.png,"['the smaller part', 'some', 'all', 'most', 'the smaller part', 'all', 'all', 'all', 'all', 'the smaller part', 'all', 'none', 'most', 'few', 'some', 'almost none', 'many', 'all', 'almost all', 'none', 'all']"
1876,data/images/quantifier/test_1876.png,"['the smaller part', 'most', 'all', 'the smaller part', 'many', 'the smaller part', 'many', 'few', 'most', 'almost none', 'none', 'the smaller part', 'all', 'the smaller part', 'almost all', 'many', 'all', 'all', 'the smaller part', 'the smaller part', 'all']"
1879,data/images/quantifier/test_1879.png,"['all', 'many', 'almost all', 'all', 'all', 'almost none', 'none', 'none', 'all', 'all', 'the smaller part', 'all', 'all', 'none', 'most', 'all', 'all', 'all', 'few', 'all', 'some']"
1882,data/images/quantifier/test_1882.png,"['most', 'most', 'many', 'most', 'all', 'many', 'some', 'none', 'none', 'most', 'all', 'almost none', 'some', 'almost all', 'all', 'some', 'almost all', 'none', 'none', 'all', 'none']"
1885,data/images/quantifier/test_1885.png,"['all', 'the smaller part', 'all', 'almost all', 'many', 'some', 'some', 'all', 'all', 'some', 'some', 'all', 'many', 'none', 'none', 'none', 'all', 'none', 'some', 'some', 'many']"
1886,data/images/quantifier/test_1886.png,"['all', 'all', 'almost all', 'few', 'none', 'almost all', 'the smaller part', 'the smaller part', 'none', 'some', 'many', 'none', 'some', 'none', 'none', 'the smaller part', 'some', 'almost all', 'almost all', 'the smaller part', 'all']"
1890,data/images/quantifier/test_1890.png,"['none', 'almost all', 'all', 'none', 'none', 'all', 'few', 'the smaller part', 'some', 'the smaller part', 'none', 'most', 'most', 'all', 'all', 'none', 'few', 'all', 'few', 'most', 'some']"
1892,data/images/quantifier/test_1892.png,"['none', 'none', 'the smaller part', 'all', 'most', 'many', 'few', 'almost all', 'none', 'all', 'none', 'all', 'none', 'most', 'almost none', 'most', 'almost all', 'all', 'none', 'most', 'none']"
1900,data/images/quantifier/test_1900.png,"['all', 'none', 'most', 'none', 'all', 'few', 'few', 'all', 'all', 'some', 'all', 'most', 'some', 'almost all', 'almost none', 'most', 'many', 'none', 'almost none', 'none', 'the smaller part']"
1913,data/images/quantifier/test_1913.png,"['many', 'most', 'all', 'some', 'none', 'none', 'some', 'all', 'most', 'all', 'all', 'few', 'all', 'few', 'few', 'none', 'many', 'most', 'almost all', 'almost all', 'most']"
1919,data/images/quantifier/test_1919.png,"['all', 'all', 'some', 'all', 'some', 'the smaller part', 'most', 'almost all', 'few', 'most', 'the smaller part', 'some', 'all', 'none', 'some', 'almost all', 'the smaller part', 'almost all', 'all', 'most', 'all']"
1924,data/images/quantifier/test_1924.png,"['almost all', 'some', 'few', 'none', 'all', 'none', 'some', 'few', 'the smaller part', 'most', 'some', 'none', 'few', 'most', 'many', 'almost all', 'some', 'almost all', 'almost none', 'some', 'many']"
1930,data/images/quantifier/test_1930.png,"['the smaller part', 'most', 'almost all', 'none', 'some', 'the smaller part', 'almost none', 'none', 'none', 'none', 'none', 'some', 'all', 'none', 'many', 'all', 'all', 'none', 'none', 'all', 'some']"
1936,data/images/quantifier/test_1936.png,"['the smaller part', 'almost none', 'few', 'none', 'the smaller part', 'many', 'almost none', 'all', 'all', 'none', 'none', 'all', 'all', 'some', 'some', 'most', 'almost all', 'none', 'some', 'many', 'some']"
1938,data/images/quantifier/test_1938.png,"['all', 'most', 'almost all', 'many', 'the smaller part', 'some', 'almost none', 'all', 'all', 'all', 'none', 'the smaller part', 'all', 'few', 'none', 'none', 'all', 'all', 'most', 'all', 'many']"
1944,data/images/quantifier/test_1944.png,"['most', 'almost none', 'many', 'almost all', 'all', 'all', 'some', 'most', 'some', 'most', 'most', 'almost none', 'most', 'all', 'many', 'the smaller part', 'all', 'the smaller part', 'some', 'many', 'none']"
1953,data/images/quantifier/test_1953.png,"['the smaller part', 'all', 'some', 'all', 'the smaller part', 'all', 'none', 'all', 'none', 'some', 'none', 'few', 'none', 'the smaller part', 'some', 'all', 'many', 'most', 'many', 'almost none', 'all']"
1954,data/images/quantifier/test_1954.png,"['all', 'the smaller part', 'many', 'some', 'many', 'the smaller part', 'all', 'none', 'the smaller part', 'most', 'the smaller part', 'almost all', 'many', 'most', 'all', 'some', 'none', 'none', 'the smaller part', 'the smaller part', 'the smaller part']"
1955,data/images/quantifier/test_1955.png,"['all', 'almost all', 'all', 'all', 'few', 'none', 'the smaller part', 'all', 'many', 'some', 'many', 'almost none', 'the smaller part', 'many', 'all', 'some', 'most', 'many', 'most', 'some', 'all']"
1956,data/images/quantifier/test_1956.png,"['the smaller part', 'few', 'none', 'most', 'some', 'the smaller part', 'the smaller part', 'none', 'the smaller part', 'all', 'the smaller part', 'the smaller part', 'many', 'many', 'the smaller part', 'many', 'all', 'some', 'many', 'most', 'some']"
1962,data/images/quantifier/test_1962.png,"['many', 'none', 'many', 'all', 'many', 'many', 'many', 'almost none', 'most', 'all', 'almost all', 'few', 'the smaller part', 'most', 'almost none', 'all', 'most', 'all', 'some', 'many', 'few']"
1968,data/images/quantifier/test_1968.png,"['many', 'none', 'none', 'all', 'few', 'some', 'almost none', 'most', 'some', 'few', 'many', 'almost all', 'the smaller part', 'almost all', 'all', 'some', 'almost all', 'almost all', 'none', 'few', 'most']"
1975,data/images/quantifier/test_1975.png,"['all', 'almost all', 'many', 'none', 'the smaller part', 'all', 'most', 'none', 'some', 'most', 'all', 'all', 'none', 'all', 'some', 'the smaller part', 'none', 'all', 'the smaller part', 'the smaller part', 'none']"
1977,data/images/quantifier/test_1977.png,"['almost none', 'none', 'almost all', 'all', 'all', 'all', 'some', 'almost all', 'none', 'all', 'all', 'many', 'none', 'almost all', 'many', 'all', 'most', 'almost all', 'most', 'all', 'most']"
1979,data/images/quantifier/test_1979.png,"['many', 'few', 'most', 'most', 'none', 'the smaller part', 'none', 'some', 'almost all', 'most', 'none', 'many', 'many', 'most', 'almost none', 'almost none', 'all', 'all', 'few', 'none', 'almost none']"
1982,data/images/quantifier/test_1982.png,"['some', 'some', 'most', 'almost none', 'many', 'many', 'none', 'almost all', 'many', 'almost none', 'the smaller part', 'almost none', 'none', 'all', 'all', 'almost all', 'most', 'some', 'many', 'some', 'almost none']"
1994,data/images/quantifier/test_1994.png,"['many', 'most', 'most', 'many', 'none', 'many', 'none', 'all', 'almost all', 'almost all', 'many', 'all', 'none', 'all', 'none', 'the smaller part', 'none', 'most', 'none', 'all', 'some']"
1997,data/images/quantifier/test_1997.png,"['almost all', 'many', 'almost all', 'none', 'some', 'the smaller part', 'few', 'most', 'most', 'some', 'most', 'none', 'none', 'all', 'none', 'some', 'the smaller part', 'few', 'none', 'the smaller part', 'all']"
2001,data/images/quantifier/test_2001.png,"['none', 'none', 'the smaller part', 'all', 'almost none', 'none', 'some', 'the smaller part', 'none', 'almost all', 'almost none', 'almost none', 'all', 'all', 'most', 'none', 'few', 'the smaller part', 'none', 'none', 'all']"
2006,data/images/quantifier/test_2006.png,"['the smaller part', 'none', 'few', 'none', 'many', 'all', 'almost none', 'none', 'many', 'some', 'most', 'almost none', 'none', 'almost none', 'some', 'most', 'some', 'some', 'few', 'all', 'all']"
2011,data/images/quantifier/test_2011.png,"['almost all', 'the smaller part', 'the smaller part', 'the smaller part', 'many', 'none', 'some', 'many', 'some', 'some', 'almost none', 'almost none', 'the smaller part', 'all', 'all', 'many', 'some', 'none', 'many', 'almost all', 'some']"
2012,data/images/quantifier/test_2012.png,"['some', 'all', 'many', 'many', 'all', 'the smaller part', 'none', 'some', 'all', 'all', 'all', 'many', 'many', 'almost none', 'almost all', 'all', 'the smaller part', 'almost none', 'some', 'most', 'most']"
2019,data/images/quantifier/test_2019.png,"['none', 'all', 'most', 'the smaller part', 'none', 'all', 'many', 'almost none', 'most', 'some', 'all', 'few', 'some', 'none', 'most', 'all', 'none', 'some', 'all', 'some', 'most']"
2023,data/images/quantifier/test_2023.png,"['some', 'the smaller part', 'none', 'the smaller part', 'some', 'none', 'none', 'the smaller part', 'almost none', 'none', 'most', 'none', 'the smaller part', 'the smaller part', 'some', 'most', 'few', 'some', 'all', 'some', 'all']"
2024,data/images/quantifier/test_2024.png,"['some', 'none', 'none', 'all', 'none', 'none', 'almost all', 'few', 'almost none', 'all', 'all', 'none', 'many', 'most', 'most', 'the smaller part', 'almost all', 'almost none', 'many', 'none', 'all']"
2026,data/images/quantifier/test_2026.png,"['some', 'none', 'almost all', 'almost none', 'the smaller part', 'none', 'none', 'few', 'the smaller part', 'almost none', 'most', 'none', 'none', 'most', 'all', 'most', 'all', 'few', 'all', 'the smaller part', 'none']"
2027,data/images/quantifier/test_2027.png,"['most', 'the smaller part', 'the smaller part', 'the smaller part', 'all', 'most', 'all', 'some', 'some', 'many', 'all', 'none', 'all', 'all', 'few', 'almost none', 'all', 'all', 'almost all', 'the smaller part', 'all']"
2028,data/images/quantifier/test_2028.png,"['most', 'none', 'some', 'all', 'many', 'some', 'the smaller part', 'all', 'some', 'some', 'many', 'all', 'some', 'few', 'almost all', 'many', 'all', 'all', 'many', 'all', 'most']"
2029,data/images/quantifier/test_2029.png,"['many', 'all', 'all', 'almost all', 'none', 'all', 'all', 'almost none', 'none', 'the smaller part', 'all', 'all', 'none', 'none', 'the smaller part', 'none', 'none', 'none', 'all', 'the smaller part', 'the smaller part']"
2033,data/images/quantifier/test_2033.png,"['many', 'the smaller part', 'none', 'some', 'most', 'many', 'many', 'almost none', 'none', 'all', 'none', 'none', 'all', 'all', 'some', 'all', 'almost all', 'none', 'all', 'all', 'the smaller part']"
2036,data/images/quantifier/test_2036.png,"['the smaller part', 'none', 'most', 'all', 'none', 'almost none', 'all', 'none', 'none', 'the smaller part', 'the smaller part', 'all', 'most', 'few', 'some', 'many', 'none', 'all', 'almost none', 'none', 'many']"
2038,data/images/quantifier/test_2038.png,"['none', 'some', 'all', 'none', 'some', 'most', 'most', 'none', 'some', 'most', 'the smaller part', 'the smaller part', 'almost all', 'most', 'almost none', 'none', 'all', 'some', 'few', 'none', 'none']"
2047,data/images/quantifier/test_2047.png,"['all', 'none', 'few', 'none', 'none', 'almost all', 'many', 'the smaller part', 'many', 'few', 'most', 'none', 'some', 'some', 'most', 'all', 'none', 'all', 'some', 'few', 'almost none']"
2050,data/images/quantifier/test_2050.png,"['all', 'many', 'most', 'many', 'many', 'none', 'many', 'few', 'all', 'none', 'none', 'the smaller part', 'none', 'all', 'most', 'some', 'the smaller part', 'none', 'most', 'the smaller part', 'some']"
2053,data/images/quantifier/test_2053.png,"['few', 'the smaller part', 'many', 'few', 'many', 'none', 'the smaller part', 'almost all', 'some', 'the smaller part', 'most', 'all', 'the smaller part', 'the smaller part', 'all', 'most', 'few', 'few', 'the smaller part', 'the smaller part', 'all']"
2057,data/images/quantifier/test_2057.png,"['almost none', 'the smaller part', 'all', 'all', 'many', 'almost all', 'all', 'none', 'all', 'many', 'none', 'many', 'most', 'almost all', 'all', 'all', 'none', 'few', 'all', 'the smaller part', 'all']"
2060,data/images/quantifier/test_2060.png,"['the smaller part', 'almost all', 'almost none', 'none', 'some', 'the smaller part', 'all', 'none', 'none', 'most', 'the smaller part', 'many', 'some', 'all', 'almost none', 'few', 'the smaller part', 'almost all', 'none', 'most', 'some']"
2064,data/images/quantifier/test_2064.png,"['none', 'all', 'all', 'the smaller part', 'none', 'some', 'all', 'none', 'none', 'all', 'almost all', 'some', 'some', 'none', 'all', 'some', 'almost all', 'almost all', 'most', 'many', 'the smaller part']"
2066,data/images/quantifier/test_2066.png,"['none', 'almost all', 'few', 'all', 'all', 'the smaller part', 'some', 'some', 'all', 'many', 'many', 'some', 'all', 'most', 'all', 'all', 'none', 'none', 'none', 'none', 'none']"
2067,data/images/quantifier/test_2067.png,"['almost all', 'none', 'all', 'many', 'none', 'many', 'all', 'many', 'many', 'most', 'most', 'most', 'none', 'almost all', 'some', 'all', 'most', 'all', 'some', 'all', 'none']"
2069,data/images/quantifier/test_2069.png,"['most', 'the smaller part', 'some', 'all', 'the smaller part', 'most', 'all', 'none', 'some', 'none', 'most', 'most', 'almost none', 'most', 'all', 'many', 'few', 'some', 'some', 'all', 'none']"
2070,data/images/quantifier/test_2070.png,"['all', 'many', 'the smaller part', 'none', 'some', 'many', 'many', 'few', 'few', 'some', 'all', 'none', 'all', 'few', 'few', 'almost none', 'the smaller part', 'all', 'the smaller part', 'none', 'the smaller part']"
2071,data/images/quantifier/test_2071.png,"['most', 'some', 'none', 'none', 'the smaller part', 'all', 'almost all', 'almost all', 'some', 'the smaller part', 'most', 'almost all', 'none', 'none', 'all', 'the smaller part', 'many', 'most', 'all', 'the smaller part', 'the smaller part']"
2086,data/images/quantifier/test_2086.png,"['none', 'few', 'many', 'all', 'most', 'the smaller part', 'none', 'many', 'all', 'all', 'some', 'some', 'the smaller part', 'all', 'none', 'almost all', 'none', 'many', 'none', 'the smaller part', 'none']"
2090,data/images/quantifier/test_2090.png,"['none', 'the smaller part', 'the smaller part', 'many', 'most', 'all', 'the smaller part', 'none', 'all', 'none', 'some', 'almost all', 'most', 'some', 'almost all', 'none', 'all', 'most', 'all', 'all', 'none']"
2095,data/images/quantifier/test_2095.png,"['the smaller part', 'most', 'many', 'most', 'most', 'most', 'none', 'all', 'all', 'few', 'many', 'almost all', 'most', 'almost none', 'many', 'the smaller part', 'most', 'all', 'most', 'some', 'all']"
2099,data/images/quantifier/test_2099.png,"['all', 'few', 'almost none', 'few', 'none', 'none', 'almost none', 'some', 'most', 'some', 'some', 'almost all', 'many', 'all', 'almost none', 'few', 'almost none', 'none', 'many', 'all', 'none']"
