index,image,ratio,none,almost_none,the_smaller_part,few,some,many,most,almost_all,all
1596,data/images/quantifier/test_1596.png,34,0.0034722222,0.0086805556,0.2447916667,0.1371527778,0.4670138889,0.0572916667,0.0694444444,0.0104166667,0.0017361111
1597,data/images/quantifier/test_1597.png,34,0.0034722222,0.0086805556,0.2447916667,0.1371527778,0.4670138889,0.0572916667,0.0694444444,0.0104166667,0.0017361111
1598,data/images/quantifier/test_1598.png,34,0.0034722222,0.0086805556,0.2447916667,0.1371527778,0.4670138889,0.0572916667,0.0694444444,0.0104166667,0.0017361111
1599,data/images/quantifier/test_1599.png,34,0.0034722222,0.0086805556,0.2447916667,0.1371527778,0.4670138889,0.0572916667,0.0694444444,0.0104166667,0.0017361111
1600,data/images/quantifier/test_1600.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1601,data/images/quantifier/test_1601.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1602,data/images/quantifier/test_1602.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1603,data/images/quantifier/test_1603.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1604,data/images/quantifier/test_1604.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1605,data/images/quantifier/test_1605.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1606,data/images/quantifier/test_1606.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1607,data/images/quantifier/test_1607.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1608,data/images/quantifier/test_1608.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1609,data/images/quantifier/test_1609.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1610,data/images/quantifier/test_1610.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1611,data/images/quantifier/test_1611.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1612,data/images/quantifier/test_1612.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1613,data/images/quantifier/test_1613.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1614,data/images/quantifier/test_1614.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1615,data/images/quantifier/test_1615.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1616,data/images/quantifier/test_1616.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1617,data/images/quantifier/test_1617.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1618,data/images/quantifier/test_1618.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1619,data/images/quantifier/test_1619.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1620,data/images/quantifier/test_1620.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1621,data/images/quantifier/test_1621.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1622,data/images/quantifier/test_1622.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1623,data/images/quantifier/test_1623.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1624,data/images/quantifier/test_1624.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1625,data/images/quantifier/test_1625.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1626,data/images/quantifier/test_1626.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1627,data/images/quantifier/test_1627.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1628,data/images/quantifier/test_1628.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1629,data/images/quantifier/test_1629.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1630,data/images/quantifier/test_1630.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1631,data/images/quantifier/test_1631.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1632,data/images/quantifier/test_1632.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1633,data/images/quantifier/test_1633.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1634,data/images/quantifier/test_1634.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1635,data/images/quantifier/test_1635.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1636,data/images/quantifier/test_1636.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1637,data/images/quantifier/test_1637.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1638,data/images/quantifier/test_1638.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1639,data/images/quantifier/test_1639.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1640,data/images/quantifier/test_1640.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1641,data/images/quantifier/test_1641.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1642,data/images/quantifier/test_1642.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1643,data/images/quantifier/test_1643.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1644,data/images/quantifier/test_1644.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1645,data/images/quantifier/test_1645.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1646,data/images/quantifier/test_1646.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1647,data/images/quantifier/test_1647.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1648,data/images/quantifier/test_1648.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1649,data/images/quantifier/test_1649.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1650,data/images/quantifier/test_1650.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1651,data/images/quantifier/test_1651.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1652,data/images/quantifier/test_1652.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1653,data/images/quantifier/test_1653.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1654,data/images/quantifier/test_1654.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1655,data/images/quantifier/test_1655.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1656,data/images/quantifier/test_1656.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1657,data/images/quantifier/test_1657.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1658,data/images/quantifier/test_1658.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1659,data/images/quantifier/test_1659.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1660,data/images/quantifier/test_1660.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1661,data/images/quantifier/test_1661.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1662,data/images/quantifier/test_1662.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1663,data/images/quantifier/test_1663.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1664,data/images/quantifier/test_1664.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1665,data/images/quantifier/test_1665.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1666,data/images/quantifier/test_1666.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1667,data/images/quantifier/test_1667.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1668,data/images/quantifier/test_1668.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1669,data/images/quantifier/test_1669.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1670,data/images/quantifier/test_1670.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1671,data/images/quantifier/test_1671.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1672,data/images/quantifier/test_1672.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1673,data/images/quantifier/test_1673.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1674,data/images/quantifier/test_1674.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1675,data/images/quantifier/test_1675.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1676,data/images/quantifier/test_1676.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1677,data/images/quantifier/test_1677.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1678,data/images/quantifier/test_1678.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1679,data/images/quantifier/test_1679.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1680,data/images/quantifier/test_1680.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1681,data/images/quantifier/test_1681.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1682,data/images/quantifier/test_1682.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1683,data/images/quantifier/test_1683.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1684,data/images/quantifier/test_1684.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1685,data/images/quantifier/test_1685.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1686,data/images/quantifier/test_1686.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1687,data/images/quantifier/test_1687.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1688,data/images/quantifier/test_1688.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1689,data/images/quantifier/test_1689.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1690,data/images/quantifier/test_1690.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1691,data/images/quantifier/test_1691.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1692,data/images/quantifier/test_1692.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1693,data/images/quantifier/test_1693.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1694,data/images/quantifier/test_1694.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1695,data/images/quantifier/test_1695.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1696,data/images/quantifier/test_1696.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1697,data/images/quantifier/test_1697.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1698,data/images/quantifier/test_1698.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1699,data/images/quantifier/test_1699.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1700,data/images/quantifier/test_1700.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1701,data/images/quantifier/test_1701.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1702,data/images/quantifier/test_1702.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1703,data/images/quantifier/test_1703.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1704,data/images/quantifier/test_1704.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1705,data/images/quantifier/test_1705.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1706,data/images/quantifier/test_1706.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1707,data/images/quantifier/test_1707.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1708,data/images/quantifier/test_1708.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1709,data/images/quantifier/test_1709.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1710,data/images/quantifier/test_1710.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1711,data/images/quantifier/test_1711.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1712,data/images/quantifier/test_1712.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1713,data/images/quantifier/test_1713.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1714,data/images/quantifier/test_1714.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1715,data/images/quantifier/test_1715.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1716,data/images/quantifier/test_1716.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1717,data/images/quantifier/test_1717.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1718,data/images/quantifier/test_1718.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1719,data/images/quantifier/test_1719.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1720,data/images/quantifier/test_1720.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1721,data/images/quantifier/test_1721.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1722,data/images/quantifier/test_1722.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1723,data/images/quantifier/test_1723.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1724,data/images/quantifier/test_1724.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1725,data/images/quantifier/test_1725.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1726,data/images/quantifier/test_1726.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1727,data/images/quantifier/test_1727.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1728,data/images/quantifier/test_1728.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1729,data/images/quantifier/test_1729.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1730,data/images/quantifier/test_1730.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1731,data/images/quantifier/test_1731.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1732,data/images/quantifier/test_1732.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1733,data/images/quantifier/test_1733.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1734,data/images/quantifier/test_1734.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1735,data/images/quantifier/test_1735.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1736,data/images/quantifier/test_1736.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1737,data/images/quantifier/test_1737.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1738,data/images/quantifier/test_1738.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1739,data/images/quantifier/test_1739.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1740,data/images/quantifier/test_1740.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1741,data/images/quantifier/test_1741.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1742,data/images/quantifier/test_1742.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1743,data/images/quantifier/test_1743.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1744,data/images/quantifier/test_1744.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1745,data/images/quantifier/test_1745.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1746,data/images/quantifier/test_1746.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1747,data/images/quantifier/test_1747.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1748,data/images/quantifier/test_1748.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1749,data/images/quantifier/test_1749.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1750,data/images/quantifier/test_1750.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1751,data/images/quantifier/test_1751.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1752,data/images/quantifier/test_1752.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1753,data/images/quantifier/test_1753.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1754,data/images/quantifier/test_1754.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1755,data/images/quantifier/test_1755.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1756,data/images/quantifier/test_1756.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1757,data/images/quantifier/test_1757.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1758,data/images/quantifier/test_1758.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1759,data/images/quantifier/test_1759.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1760,data/images/quantifier/test_1760.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1761,data/images/quantifier/test_1761.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1762,data/images/quantifier/test_1762.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1763,data/images/quantifier/test_1763.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1764,data/images/quantifier/test_1764.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1765,data/images/quantifier/test_1765.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1766,data/images/quantifier/test_1766.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1767,data/images/quantifier/test_1767.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1768,data/images/quantifier/test_1768.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1769,data/images/quantifier/test_1769.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1770,data/images/quantifier/test_1770.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1771,data/images/quantifier/test_1771.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1772,data/images/quantifier/test_1772.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
1773,data/images/quantifier/test_1773.png,11,0.0,0.0052631579,0.0614035088,0.0456140351,0.4842105263,0.1578947368,0.2263157895,0.0192982456,0.0
