	vg_image_id	vg_object_id	link_mn	link_vg	vg_obj_name	vg_domain	vg_synset	vg_same_object	vg_adequacy_mean	vg_inadequacy_type	vg_image_name	vg_cat	clusters	topname	responses	incorrect	singletons	adequacy_mean	inadequacy_type	total_responses	perc_top	H	N	domain	split	same_object	vg_bbox_xywh	mn_bbox_xywh
14137	2371526	3247948	http://manynames.upf.edu//2371526_3247948_tarmac.png	https://cs.stanford.edu/people/rak248/VG_100K/2371526.jpg	plane	vehicles	aircraft.n.01	{'car': 0.33}	0.0	{'bounding box': 0.3, 'visual': 0.3, 'other': 0.3}	2371526.jpg	vehicle	[{'25': ['parking lot', 'road', 'pavement', 'racetrack', 'runway', 'lot', 'tarmac', 'asphalt']}, {'2': ['car']}]	tarmac	{'runway': 4, 'tarmac': 4, 'parking lot': 4, 'pavement': 3, 'asphalt': 2, 'lot': 2, 'racetrack': 2}	{'road': 4, 'car': 2}	{'spectators': 1, 'raceway': 1, 'ground': 1, 'barrier': 1, 'field': 1, 'landing strip': 1, 'people': 1, 'man': 1}	{'car': 0.17, 'road': 0.33, 'runway': 0.33, 'tarmac': 0.67, 'parking lot': 0.83, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 0.67}	{'car': {'bounding box': 1.0}, 'road': {'visual': 0.7, 'None': 0.3}, 'runway': {'bounding box': 0.3, 'None': 0.3, 'visual': 0.3}, 'tarmac': {'None': 0.7, 'visual': 0.3}, 'parking lot': {'None': 0.7, 'visual': 0.3}, 'pavement': {'None': 1.0}, 'asphalt': {'None': 1.0}, 'lot': {'None': 1.0}, 'racetrack': {'visual': 0.3, 'None': 0.7}}	21	0.1904761904761904	2.737322779818596	7	vehicles	train	{'car': {'car': 1.0, 'road': 0.0, 'runway': 0.0, 'tarmac': 0.0, 'parking lot': 0.0, 'pavement': 0.0, 'asphalt': 0.0, 'lot': 0.0, 'racetrack': 0.0}, 'road': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'runway': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'tarmac': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'parking lot': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'pavement': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'asphalt': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'lot': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}, 'racetrack': {'car': 0.0, 'road': 1.0, 'runway': 1.0, 'tarmac': 1.0, 'parking lot': 1.0, 'pavement': 1.0, 'asphalt': 1.0, 'lot': 1.0, 'racetrack': 1.0}}	[0, 147, 500, 166]	[0, 169, 597, 205]
14138	2371528	2374417	http://manynames.upf.edu//2371528_2374417_dog.png	https://cs.stanford.edu/people/rak248/VG_100K/2371528.jpg	dog	animals_plants	dog.n.01	{'dog': 1.0}	1.0	{'None': 1.0}	2371528.jpg	animal	[{'32': ['dog']}]	dog	{'dog': 32}	{}	{}	{'dog': 1.0}	{'dog': {'None': 1.0}}	32	1.0	0.0	1	animals_plants	train	{'dog': {'dog': 1.0}}	[203, 111, 298, 117]	[235, 126, 362, 147]
14139	2371532	3854492	http://manynames.upf.edu//2371532_3854492_couch.png	https://cs.stanford.edu/people/rak248/VG_100K/2371532.jpg	couch	home	furnishing.n.02	{'chair': 1.0, 'bed': 0.67, 'sofa': 1.0}	1.0	{'None': 1.0}	2371532.jpg	instrumentality, instrumentation	[{'30': ['couch', 'chair', 'sofa', 'bed']}, {'3': ['pillow']}]	couch	{'couch': 16, 'sofa': 9, 'chair': 3}	{'pillow': 3, 'bed': 2}	{'bed cover': 1, 'cat': 1, 'animal': 1}	{'bed': 0.33, 'pillow': 0.17, 'couch': 1.0, 'sofa': 1.0, 'chair': 1.0}	{'bed': {'visual': 1.0}, 'pillow': {'bounding box': 1.0}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}, 'chair': {'None': 1.0}}	28	0.5714285714285714	1.332918760802451	3	home	train	{'bed': {'bed': 1.0, 'pillow': 0.0, 'couch': 0.67, 'sofa': 0.67, 'chair': 0.67}, 'pillow': {'bed': 0.0, 'pillow': 1.0, 'couch': 0.0, 'sofa': 0.0, 'chair': 0.0}, 'couch': {'bed': 0.67, 'pillow': 0.0, 'couch': 1.0, 'sofa': 1.0, 'chair': 1.0}, 'sofa': {'bed': 0.67, 'pillow': 0.0, 'couch': 1.0, 'sofa': 1.0, 'chair': 1.0}, 'chair': {'bed': 0.67, 'pillow': 0.0, 'couch': 1.0, 'sofa': 1.0, 'chair': 1.0}}	[2, 81, 498, 267]	[0, 90, 597, 326]
14140	2371539	597101	http://manynames.upf.edu//2371539_597101_boy.png	https://cs.stanford.edu/people/rak248/VG_100K/2371539.jpg	child	people	child.n.01	{'boy': 1.0}	1.0	{'None': 1.0}	2371539.jpg	person	[{'34': ['child', 'boy']}]	boy	{'boy': 28, 'child': 6}	{}	{'kid': 1, 'polo': 1}	{'boy': 1.0, 'child': 1.0}	{'boy': {'None': 1.0}, 'child': {'None': 1.0}}	34	0.8235294117647058	0.672294817075638	2	people	train	{'boy': {'boy': 1.0, 'child': 1.0}, 'child': {'boy': 1.0, 'child': 1.0}}	[249, 16, 228, 316]	[290, 12, 279, 384]
14141	2371544	739268	http://manynames.upf.edu//2371544_739268_bowl.png	https://cs.stanford.edu/people/rak248/VG_100K/2371544.jpg	dish	home	crockery.n.01	{'plate': 0.67, 'cup': 1.0, 'bowl': 1.0}	0.67	{'visual': 0.3, 'None': 0.7}	2371544.jpg	tableware	[{'29': ['cup', 'dish', 'plate', 'bowl']}]	bowl	{'bowl': 17, 'dish': 4, 'container': 1}	{'cup': 5, 'plate': 3}	{'cake': 1, 'milk': 1, 'boy': 1, 'butter': 1, 'tea': 1, 'mug': 1}	{'plate': 0.33, 'cup': 0.33, 'bowl': 0.67, 'dish': 0.67, 'container': 'NA'}	{'plate': {'other': 0.3, 'None': 0.3, 'visual': 0.3}, 'cup': {'other': 0.3, 'visual': 0.3, 'None': 0.3}, 'bowl': {'None': 0.3, 'visual': 0.7}, 'dish': {'None': 0.7, 'visual': 0.3}, 'container': 'NA'}	22	0.7727272727272727	0.9373012413074896	3	home	train	{'plate': {'plate': 1.0, 'cup': 0.67, 'bowl': 0.67, 'dish': 0.67, 'container': 'NA'}, 'cup': {'plate': 0.67, 'cup': 1.0, 'bowl': 1.0, 'dish': 1.0, 'container': 'NA'}, 'bowl': {'plate': 0.67, 'cup': 1.0, 'bowl': 1.0, 'dish': 1.0, 'container': 'NA'}, 'dish': {'plate': 0.67, 'cup': 1.0, 'bowl': 1.0, 'dish': 1.0, 'container': 'NA'}, 'container': {'plate': 'NA', 'cup': 'NA', 'bowl': 'NA', 'dish': 'NA', 'container': 'NA'}}	[23, 181, 467, 193]	[20, 209, 564, 237]
14142	2371549	2020019	http://manynames.upf.edu//2371549_2020019_man.png	https://cs.stanford.edu/people/rak248/VG_100K/2371549.jpg	man	people	man.n.01	{'guy': 1.0, 'person': 1.0}	1.0	{'None': 1.0}	2371549.jpg	person	[{'34': ['man', 'person', 'guy']}]	man	{'man': 30, 'guy': 2, 'person': 2}	{}	{'phon': 1}	{'man': 1.0, 'guy': 1.0, 'person': 1.0}	{'man': {'None': 1.0}, 'guy': {'None': 1.0}, 'person': {'None': 1.0}}	34	0.8823529411764706	0.64020643336047	3	people	train	{'man': {'man': 1.0, 'guy': 1.0, 'person': 1.0}, 'guy': {'man': 1.0, 'guy': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'guy': 1.0, 'person': 1.0}}	[7, 50, 480, 265]	[1, 53, 580, 323]
14143	2371550	2665503	http://manynames.upf.edu//2371550_2665503_desk.png	https://cs.stanford.edu/people/rak248/VG_100K/2371550.jpg	desk	home	furnishing.n.02	{'table': 1.0}	1.0	{'None': 1.0}	2371550.jpg	instrumentality, instrumentation	[{'33': ['table', 'desk']}]	desk	{'desk': 29, 'table': 4}	{}	{'computer desk': 1, 'desktop': 1, 'vehicle': 1}	{'desk': 1.0, 'table': 1.0}	{'desk': {'None': 1.0}, 'table': {'None': 1.0}}	33	0.8787878787878788	0.5328350630342235	2	home	train	{'desk': {'desk': 1.0, 'table': 1.0}, 'table': {'desk': 1.0, 'table': 1.0}}	[0, 207, 431, 168]	[0, 240, 521, 207]
14144	2371560	3854478	http://manynames.upf.edu//2371560_3854478_pizza.png	https://cs.stanford.edu/people/rak248/VG_100K/2371560.jpg	pizza	food	dish.n.02	{'food': 1.0}	1.0	{'None': 1.0}	2371560.jpg	food, nutrient	[{'34': ['pizza', 'food']}]	pizza	{'pizza': 32, 'food': 2}	{}	{'pizza box': 1, 'cheese': 1}	{'pizza': 1.0, 'food': 1.0}	{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}	34	0.9411764705882352	0.3227569588973982	2	food	train	{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}	[26, 152, 254, 180]	[24, 174, 310, 222]
14145	2371563	596963	http://manynames.upf.edu//2371563_596963_cake.png	https://cs.stanford.edu/people/rak248/VG_100K/2371563.jpg	cake	food	baked_goods.n.01	{'dessert': 1.0, 'food': 1.0, 'chocolate': 0.33, 'cupcake': 1.0}	0.83	{'visual': 0.3, 'None': 0.7}	2371563.jpg	food, solid food	[{'27': ['cupcake', 'dessert', 'food', 'cake']}, {'2': ['chocolate']}]	cake	{'cake': 21, 'cupcake': 2, 'food': 2, 'chocolate': 2, 'dessert': 2}	{}	{'cream': 1, 'art': 1, 'plate': 1, 'dog': 1, 'bear': 1, 'frosting': 1, 'pastry': 1}	{'cake': 0.83, 'cupcake': 0.83, 'food': 1.0, 'chocolate': 0.67, 'dessert': 1.0}	{'cake': {'None': 0.7, 'visual': 0.3}, 'cupcake': {'None': 0.7, 'visual': 0.3}, 'food': {'None': 1.0}, 'chocolate': {'bounding box': 0.3, 'visual': 0.3, 'None': 0.3}, 'dessert': {'None': 1.0}}	29	0.7241379310344828	1.4014752751843318	5	food	train	{'cake': {'cake': 1.0, 'cupcake': 1.0, 'food': 1.0, 'chocolate': 0.33, 'dessert': 1.0}, 'cupcake': {'cake': 1.0, 'cupcake': 1.0, 'food': 1.0, 'chocolate': 0.33, 'dessert': 1.0}, 'food': {'cake': 1.0, 'cupcake': 1.0, 'food': 1.0, 'chocolate': 0.33, 'dessert': 1.0}, 'chocolate': {'cake': 0.33, 'cupcake': 0.33, 'food': 0.33, 'chocolate': 1.0, 'dessert': 0.33}, 'dessert': {'cake': 1.0, 'cupcake': 1.0, 'food': 1.0, 'chocolate': 0.33, 'dessert': 1.0}}	[44, 71, 388, 263]	[46, 78, 470, 320]
14146	2371567	1849145	http://manynames.upf.edu//2371567_1849145_skateboarder.png	https://cs.stanford.edu/people/rak248/VG_100K/2371567.jpg	skater	people	athlete.n.01	{'person': 1.0, 'man': 1.0, 'skateboarder': 1.0, 'boy': 1.0}	1.0	{'None': 1.0}	2371567.jpg	person	[{'32': ['person', 'man', 'skateboarder', 'skater', 'boy']}, {'2': ['shoe']}]	skateboarder	{'skateboarder': 12, 'skater': 9, 'person': 6, 'man': 3, 'boy': 2}	{'shoe': 2}	{'child': 1, 'skateboard': 1}	{'shoe': 0.33, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}	{'shoe': {'bounding box': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'person': {'None': 1.0}, 'man': {'None': 1.0}, 'boy': {'None': 1.0}}	32	0.375	2.0683269522460908	5	people	train	{'shoe': {'shoe': 1.0, 'skateboarder': 0.0, 'skater': 0.0, 'person': 0.0, 'man': 0.0, 'boy': 0.0}, 'skateboarder': {'shoe': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}, 'skater': {'shoe': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}, 'person': {'shoe': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}, 'man': {'shoe': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}, 'boy': {'shoe': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0, 'man': 1.0, 'boy': 1.0}}	[158, 11, 234, 216]	[182, 6, 286, 265]
14147	2371576	2741158	http://manynames.upf.edu//2371576_2741158_spatula.png	https://cs.stanford.edu/people/rak248/VG_100K/2371576.jpg	spatula	home	kitchen_utensil.n.01	{'pizza cutter': 1.0, 'knife': 0.67}	1.0	{'None': 1.0}	2371576.jpg	instrumentality, instrumentation	[{'24': ['pizza cutter', 'spatula', 'knife']}, {'3': ['pizza']}]	spatula	{'spatula': 18, 'knife': 4, 'pizza cutter': 2}	{'pizza': 3}	{'plate': 1, 'flipper': 1, 'spoon': 1, 'scoop': 1, 'utensil': 1, 'pizza spoon': 1, 'server': 1, 'pie scoop': 1, 'pizza spatula': 1}	{'pizza': 0.33, 'spatula': 1.0, 'knife': 0.5, 'pizza cutter': 0.83}	{'pizza': {'bounding box': 1.0}, 'spatula': {'None': 1.0}, 'knife': {'visual': 0.3, 'None': 0.3, 'bounding box': 0.3}, 'pizza cutter': {'visual': 0.3, 'None': 0.7}}	24	0.75	1.0408520829727552	3	home	train	{'pizza': {'pizza': 1.0, 'spatula': 0.0, 'knife': 0.0, 'pizza cutter': 0.0}, 'spatula': {'pizza': 0.0, 'spatula': 1.0, 'knife': 0.67, 'pizza cutter': 1.0}, 'knife': {'pizza': 0.0, 'spatula': 0.67, 'knife': 1.0, 'pizza cutter': 0.67}, 'pizza cutter': {'pizza': 0.0, 'spatula': 1.0, 'knife': 0.67, 'pizza cutter': 1.0}}	[148, 113, 240, 191]	[125, 94, 222, 178]
14148	2371590	739103	http://manynames.upf.edu//2371590_739103_airplane.png	https://cs.stanford.edu/people/rak248/VG_100K/2371590.jpg	airplane	vehicles	aircraft.n.01	{'plane': 1.0, 'jet': 1.0}	1.0	{'None': 1.0}	2371590.jpg	vehicle	[{'35': ['jet', 'plane', 'airplane']}]	airplane	{'airplane': 21, 'plane': 12, 'jet': 2}	{}	{'aircraft': 1}	{'airplane': 1.0, 'plane': 1.0, 'jet': 0.88}	{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'jet': {'None': 0.8, 'visual': 0.2}}	35	0.6	1.2076197058875997	3	vehicles	test	{'airplane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'jet': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}}	[0, 88, 500, 226]	[0, 98, 597, 277]
14149	2371591	1953836	http://manynames.upf.edu//2371591_1953836_food.png	https://cs.stanford.edu/people/rak248/VG_100K/2371591.jpg	tofu	food	foodstuff.n.02	{'food': 1.0, 'bread': 1.0, 'sandwich': 1.0, 'garlic bread': 1.0}	0.83	{'visual': 0.3, 'None': 0.7}	2371591.jpg	food, nutrient	[{'26': ['garlic bread', 'food', 'sandwich', 'bread']}, {'2': ['plate']}, {'2': ['salad']}]	food	{'food': 13, 'bread': 8, 'sandwich': 3, 'garlic bread': 2}	{'plate': 2, 'salad': 2}	{'bun': 1, 'fish': 1, 'meat': 1, 'cake': 1, 'chicken': 1}	{'salad': 0.17, 'plate': 0.17, 'food': 1.0, 'bread': 1.0, 'sandwich': 0.5, 'garlic bread': 1.0}	{'salad': {'bounding box': 1.0}, 'plate': {'bounding box': 1.0}, 'food': {'None': 1.0}, 'bread': {'None': 1.0}, 'sandwich': {'visual': 1.0}, 'garlic bread': {'None': 1.0}}	26	0.5	1.6673395705257974	4	food		{'salad': {'salad': 1.0, 'plate': 0.0, 'food': 0.0, 'bread': 0.0, 'sandwich': 0.0, 'garlic bread': 0.0}, 'plate': {'salad': 0.0, 'plate': 1.0, 'food': 0.0, 'bread': 0.0, 'sandwich': 0.0, 'garlic bread': 0.0}, 'food': {'salad': 0.0, 'plate': 0.0, 'food': 1.0, 'bread': 1.0, 'sandwich': 1.0, 'garlic bread': 1.0}, 'bread': {'salad': 0.0, 'plate': 0.0, 'food': 1.0, 'bread': 1.0, 'sandwich': 1.0, 'garlic bread': 1.0}, 'sandwich': {'salad': 0.0, 'plate': 0.0, 'food': 1.0, 'bread': 1.0, 'sandwich': 1.0, 'garlic bread': 1.0}, 'garlic bread': {'salad': 0.0, 'plate': 0.0, 'food': 1.0, 'bread': 1.0, 'sandwich': 1.0, 'garlic bread': 1.0}}	[282, 78, 204, 217]	[329, 86, 250, 266]
14150	2371593	1800898	http://manynames.upf.edu//2371593_1800898_tie.png	https://cs.stanford.edu/people/rak248/VG_100K/2371593.jpg	necktie	clothing	neckwear.n.01	{'tie': 1.0}	1.0	{'None': 1.0}	2371593.jpg	article of clothing	[{'35': ['tie', 'necktie']}]	tie	{'tie': 32, 'necktie': 3}	{}	{'shirt': 1}	{'tie': 1.0, 'necktie': 1.0}	{'tie': {'None': 1.0}, 'necktie': {'None': 1.0}}	35	0.9142857142857144	0.4220005168831531	2	clothing		{'tie': {'tie': 1.0, 'necktie': 1.0}, 'necktie': {'tie': 1.0, 'necktie': 1.0}}	[77, 247, 140, 250]	[62, 214, 132, 231]
14151	2371594	596778	http://manynames.upf.edu//2371594_596778_boy.png	https://cs.stanford.edu/people/rak248/VG_100K/2371594.jpg	boy	people	male_child.n.01	{'kid': 1.0, 'toddler': 1.0, 'child': 1.0}	1.0	{'None': 1.0}	2371594.jpg	person	[{'32': ['child', 'kid', 'toddler', 'boy']}]	boy	{'boy': 14, 'child': 12, 'toddler': 3, 'kid': 3}	{}	{'tot': 1, 'person': 1, 'male child': 1, 'dress': 1}	{'boy': 1.0, 'child': 1.0, 'toddler': 1.0, 'kid': 1.0}	{'boy': {'None': 1.0}, 'child': {'None': 1.0}, 'toddler': {'None': 1.0}, 'kid': {'None': 1.0}}	32	0.4375	1.6927408149441476	4	people	train	{'boy': {'boy': 1.0, 'child': 1.0, 'toddler': 1.0, 'kid': 1.0}, 'child': {'boy': 1.0, 'child': 1.0, 'toddler': 1.0, 'kid': 1.0}, 'toddler': {'boy': 1.0, 'child': 1.0, 'toddler': 1.0, 'kid': 1.0}, 'kid': {'boy': 1.0, 'child': 1.0, 'toddler': 1.0, 'kid': 1.0}}	[126, 30, 129, 296]	[143, 29, 161, 360]
14152	2371596	739061	http://manynames.upf.edu//2371596_739061_pizza.png	https://cs.stanford.edu/people/rak248/VG_100K/2371596.jpg	pizza	food	dish.n.02	{'food': 1.0, 'slice': 1.0}	0.83	{'visual': 0.3, 'None': 0.7}	2371596.jpg	food, nutrient	[{'28': ['pizza', 'slice', 'food']}, {'3': ['plate']}]	pizza	{'pizza': 22, 'slice': 4, 'food': 2}	{'plate': 3}	{'crust': 1, 'slice of pizza': 1, 'pizza slice': 1, 'piece of pizza': 1, 'bread': 1}	{'plate': 0.33, 'pizza': 0.83, 'slice': 1.0, 'food': 0.83}	{'plate': {'bounding box': 1.0}, 'pizza': {'None': 0.7, 'visual': 0.3}, 'slice': {'None': 1.0}, 'food': {'None': 0.7, 'visual': 0.3}}	28	0.7857142857142857	0.946372935985442	3	food	train	{'plate': {'plate': 1.0, 'pizza': 0.0, 'slice': 0.0, 'food': 0.0}, 'pizza': {'plate': 0.0, 'pizza': 1.0, 'slice': 1.0, 'food': 1.0}, 'slice': {'plate': 0.0, 'pizza': 1.0, 'slice': 1.0, 'food': 1.0}, 'food': {'plate': 0.0, 'pizza': 1.0, 'slice': 1.0, 'food': 1.0}}	[256, 79, 232, 190]	[299, 87, 284, 234]
14153	2371598	2946506	http://manynames.upf.edu//2371598_2946506_woman.png	https://cs.stanford.edu/people/rak248/VG_100K/2371598.jpg	girl	people	woman.n.01	{'woman': 1.0}	1.0	{'None': 1.0}	2371598.jpg	person	[{'20': ['woman']}, {'2': ['yard']}, {'5': ['laptop']}]	woman	{'woman': 20}	{'laptop': 5, 'yard': 2}	{'student': 1, 'computer': 1, 'person': 1, 'patio': 1, 'polo': 1, 'school': 1, 'lady': 1, 'house': 1}	{'laptop': 0.17, 'yard': 0.33, 'woman': 1.0}	{'laptop': {'bounding box': 1.0}, 'yard': {'bounding box': 1.0}, 'woman': {'None': 1.0}}	20	1.0	0.0	1	people	train	{'laptop': {'laptop': 1.0, 'yard': 0.0, 'woman': 0.0}, 'yard': {'laptop': 0.0, 'yard': 1.0, 'woman': 0.0}, 'woman': {'laptop': 0.0, 'yard': 0.0, 'woman': 1.0}}	[0, 46, 500, 266]	[0, 48, 597, 325]
14154	2371601	738953	http://manynames.upf.edu//2371601_738953_jacket.png	https://cs.stanford.edu/people/rak248/VG_100K/2371601.jpg	coat	clothing	overgarment.n.01	{'suit': 0.33, 'suit jacket': 1.0, 'jacket': 1.0}	1.0	{'None': 1.0}	2371601.jpg	article of clothing	[{'23': ['jacket', 'suit jacket', 'coat']}, {'9': ['suit']}, {'3': ['tie']}]	jacket	{'jacket': 18, 'suit': 9, 'coat': 3, 'suit jacket': 2}	{'tie': 3}	{'shirt': 1}	{'tie': 0.33, 'jacket': 1.0, 'suit': 0.67, 'coat': 1.0, 'suit jacket': 1.0}	{'tie': {'bounding box': 1.0}, 'jacket': {'None': 1.0}, 'suit': {'bounding box': 0.7, 'None': 0.3}, 'coat': {'None': 1.0}, 'suit jacket': {'None': 1.0}}	32	0.5625	1.5517855455904404	4	clothing	train	{'tie': {'tie': 1.0, 'jacket': 0.0, 'suit': 0.0, 'coat': 0.0, 'suit jacket': 0.0}, 'jacket': {'tie': 0.0, 'jacket': 1.0, 'suit': 0.33, 'coat': 1.0, 'suit jacket': 1.0}, 'suit': {'tie': 0.0, 'jacket': 0.33, 'suit': 1.0, 'coat': 0.33, 'suit jacket': 0.33}, 'coat': {'tie': 0.0, 'jacket': 1.0, 'suit': 0.33, 'coat': 1.0, 'suit jacket': 1.0}, 'suit jacket': {'tie': 0.0, 'jacket': 1.0, 'suit': 0.33, 'coat': 1.0, 'suit jacket': 1.0}}	[125, 76, 154, 236]	[105, 61, 145, 218]
14155	2371602	596734	http://manynames.upf.edu//2371602_596734_skateboarder.png	https://cs.stanford.edu/people/rak248/VG_100K/2371602.jpg	skateboarder	people	athlete.n.01	{'skater': 1.0, 'man': 0.67, 'boy': 0.67, 'person': 0.67}	1.0	{'None': 1.0}	2371602.jpg	person	[{'33': ['person', 'man', 'skateboarder', 'skater', 'boy']}]	skateboarder	{'skateboarder': 12, 'skater': 8, 'man': 6, 'boy': 4, 'person': 3}	{}	{'teenager': 1, 'shirt': 1, 't-shirt': 1}	{'skateboarder': 1.0, 'skater': 1.0, 'man': 0.83, 'boy': 1.0, 'person': 1.0}	{'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'man': {'None': 0.7, 'visual': 0.3}, 'boy': {'None': 1.0}, 'person': {'None': 1.0}}	33	0.3636363636363636	2.156993740111657	5	people	train	{'skateboarder': {'skateboarder': 1.0, 'skater': 1.0, 'man': 0.67, 'boy': 0.67, 'person': 0.67}, 'skater': {'skateboarder': 1.0, 'skater': 1.0, 'man': 0.67, 'boy': 0.67, 'person': 0.67}, 'man': {'skateboarder': 0.67, 'skater': 0.67, 'man': 1.0, 'boy': 1.0, 'person': 1.0}, 'boy': {'skateboarder': 0.67, 'skater': 0.67, 'man': 1.0, 'boy': 1.0, 'person': 1.0}, 'person': {'skateboarder': 0.67, 'skater': 0.67, 'man': 1.0, 'boy': 1.0, 'person': 1.0}}	[36, 70, 214, 267]	[25, 56, 198, 246]
14156	2371607	3520094	http://manynames.upf.edu//2371607_3520094_counter.png	https://cs.stanford.edu/people/rak248/VG_100K/2371607.jpg	counter	home	furnishing.n.02	{'countertop': 1.0}	1.0	{'None': 1.0}	2371607.jpg	instrumentality, instrumentation	[{'28': ['countertop', 'counter']}, {'2': ['food']}]	counter	{'counter': 24, 'countertop': 4}	{'food': 2}	{'workspace': 1, 'kitchen counter': 1, 'snacks': 1, 'sneaks': 1}	{'food': 0.5, 'counter': 1.0, 'countertop': 1.0}	{'food': {'bounding box': 1.0}, 'counter': {'None': 1.0}, 'countertop': {'None': 1.0}}	28	0.8571428571428571	0.5916727785823275	2	home	train	{'food': {'food': 1.0, 'counter': 0.0, 'countertop': 0.0}, 'counter': {'food': 0.0, 'counter': 1.0, 'countertop': 1.0}, 'countertop': {'food': 0.0, 'counter': 1.0, 'countertop': 1.0}}	[0, 145, 304, 188]	[0, 166, 370, 231]
14157	2371611	1973790	http://manynames.upf.edu//2371611_1973790_man.png	https://cs.stanford.edu/people/rak248/VG_100K/2371611.jpg	man	people	man.n.01	{'cook': 1.0, 'chef': 1.0}	0.83	{'bounding box': 0.3, 'None': 0.7}	2371611.jpg	person	[{'25': ['cook', 'man', 'chef']}, {'5': ['kitchen']}]	man	{'man': 17, 'cook': 5, 'chef': 3, 'person': 1}	{'kitchen': 5}	{'men and vessels': 1, 'kitchen counter': 1}	{'kitchen': 0.33, 'man': 0.83, 'cook': 0.83, 'chef': 0.83, 'person': 'NA'}	{'kitchen': {'bounding box': 1.0}, 'man': {'None': 0.7, 'bounding box': 0.3}, 'cook': {'None': 0.7, 'bounding box': 0.3}, 'chef': {'None': 0.7, 'bounding box': 0.3}, 'person': 'NA'}	26	0.6538461538461539	1.3984629382235516	4	people	train	{'kitchen': {'kitchen': 1.0, 'man': 0.0, 'cook': 0.0, 'chef': 0.0, 'person': 'NA'}, 'man': {'kitchen': 0.0, 'man': 1.0, 'cook': 1.0, 'chef': 1.0, 'person': 'NA'}, 'cook': {'kitchen': 0.0, 'man': 1.0, 'cook': 1.0, 'chef': 1.0, 'person': 'NA'}, 'chef': {'kitchen': 0.0, 'man': 1.0, 'cook': 1.0, 'chef': 1.0, 'person': 'NA'}, 'person': {'kitchen': 'NA', 'man': 'NA', 'cook': 'NA', 'chef': 'NA', 'person': 'NA'}}	[71, 0, 395, 322]	[78, 0, 479, 391]
