Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
11574,2362302,2634783,http://manynames.upf.edu//2362302_2634783_bagel.png,https://cs.stanford.edu/people/rak248/VG_100K/2362302.jpg,bagel,food,baked_goods.n.01,"{'bun': 1.0, 'bread': 1.0, 'burger': 0.67, 'donut': 1.0}",1.0,{'None': 1.0},2362302.jpg,"food, solid food","[{'33': ['bun', 'bread', 'burger', 'donut', 'bagel']}]",bagel,"{'bagel': 1.0, 'bun': 0.83, 'burger': 0.5, 'bread': 0.83, 'donut': 0.67}","{'bagel': {'None': 1.0}, 'bun': {'None': 0.7, 'visual': 0.3}, 'burger': {'bounding box': 0.3, 'linguistic': 0.3, 'visual': 0.3}, 'bread': {'None': 0.7, 'visual': 0.3}, 'donut': {'None': 0.3, 'visual': 0.7}}",33,0.3939393939393939,2.0234994144703293,5,food,train,"{'bagel': {'bagel': 1.0, 'bun': 1.0, 'burger': 0.67, 'bread': 1.0, 'donut': 1.0}, 'bun': {'bagel': 1.0, 'bun': 1.0, 'burger': 0.67, 'bread': 1.0, 'donut': 1.0}, 'burger': {'bagel': 0.67, 'bun': 0.67, 'burger': 1.0, 'bread': 0.67, 'donut': 0.67}, 'bread': {'bagel': 1.0, 'bun': 1.0, 'burger': 0.67, 'bread': 1.0, 'donut': 1.0}, 'donut': {'bagel': 1.0, 'bun': 1.0, 'burger': 0.67, 'bread': 1.0, 'donut': 1.0}}","[168, 28, 333, 178]","[193, 26, 403, 219]","{'bagel': 13, 'bun': 10, 'burger': 5, 'bread': 3, 'donut': 2, 'cheese': 1, 'snakes': 1, 'cake': 1}","[['a hamburger with a fried egg on it'], ['breakfast sandwich'], ['a sandwich with a lot of meat'], ['a bagel with scrambled eggs'], ['the food that is sitting on the plate']]"
22872,2408397,262515,http://manynames.upf.edu//2408397_262515_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408397.jpg,sauce,food,foodstuff.n.02,"{'food': 0.33, 'cheese': 1.0, 'toppings': 1.0}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2408397.jpg,"food, nutrient","[{'31': ['food', 'pizza']}, {'5': ['toppings', 'cheese']}]",pizza,"{'cheese': 0.83, 'toppings': 0.83, 'pizza': 0.83, 'food': 0.83}","{'cheese': {'bounding box': 0.3, 'None': 0.7}, 'toppings': {'bounding box': 0.3, 'None': 0.7}, 'pizza': {'bounding box': 0.3, 'None': 0.7}, 'food': {'bounding box': 0.3, 'None': 0.7}}",31,0.935483870967742,0.345117314944953,2,food,train,"{'cheese': {'cheese': 1.0, 'toppings': 1.0, 'pizza': 0.0, 'food': 0.33}, 'toppings': {'cheese': 1.0, 'toppings': 1.0, 'pizza': 0.0, 'food': 0.33}, 'pizza': {'cheese': 0.0, 'toppings': 0.0, 'pizza': 1.0, 'food': 0.67}, 'food': {'cheese': 0.33, 'toppings': 0.33, 'pizza': 0.67, 'food': 1.0}}","[38, 29, 327, 275]","[38, 28, 397, 335]","{'pizza': 29, 'food': 2, 'toppings': 3, 'cheese': 2}","[['pizza in a box with a slice missing'], ['the pizza'], ['the pizza with pepperoni and sausage in it'], ['the pizza on the right of the square slice of cheese and the first name that comes to mind is'], ['pizza box with a cheese pizza and a side dish.']]"
11387,2361645,780670,http://manynames.upf.edu//2361645_780670_cake.png,https://cs.stanford.edu/people/rak248/VG_100K/2361645.jpg,cake,food,baked_goods.n.01,{},1.0,{'None': 1.0},2361645.jpg,"food, solid food","[{'2': ['flowers']}, {'32': ['cake']}]",cake,"{'flowers': 0.38, 'cake': 1.0}","{'flowers': {'bounding box': 0.5, 'None': 0.2, 'linguistic': 0.2}, 'cake': {'None': 1.0}}",32,1.0,0.0,1,food,train,"{'flowers': {'flowers': 1.0, 'cake': 0.0}, 'cake': {'flowers': 0.0, 'cake': 1.0}}","[35, 7, 403, 307]","[35, 1, 488, 374]","{'cake': 32, 'flowers': 2, 'rose': 1, 'flower arrangement': 1}","[['birthday cake'], ['oh la la cake'], ['the birthday cake'], ['the birthday cake'], ['a birthday cake with roses and the name oh la la la']]"
13654,2369805,3861515,http://manynames.upf.edu//2369805_3861515_donut.png,https://cs.stanford.edu/people/rak248/VG_100K/2369805.jpg,donut,food,baked_goods.n.01,"{'food': 1.0, 'pastry': 1.0, 'bread': 1.0}",1.0,{'None': 1.0},2369805.jpg,"food, solid food","[{'31': ['donut', 'food', 'pastry', 'bread']}]",donut,"{'donut': 1.0, 'food': 1.0, 'pastry': 1.0, 'bread': 0.67}","{'donut': {'None': 1.0}, 'food': {'None': 1.0}, 'pastry': {'None': 1.0}, 'bread': {'visual': 0.3, 'None': 0.7}}",31,0.7741935483870968,1.1221321968555455,4,food,train,"{'donut': {'donut': 1.0, 'food': 1.0, 'pastry': 1.0, 'bread': 1.0}, 'food': {'donut': 1.0, 'food': 1.0, 'pastry': 1.0, 'bread': 1.0}, 'pastry': {'donut': 1.0, 'food': 1.0, 'pastry': 1.0, 'bread': 1.0}, 'bread': {'donut': 1.0, 'food': 1.0, 'pastry': 1.0, 'bread': 1.0}}","[126, 52, 272, 243]","[143, 55, 332, 297]","{'donut': 24, 'food': 3, 'pastry': 2, 'bread': 2, 'biscuit': 1, 'sandwich': 1, 'eclair': 1, 'bun': 1, 'burger': 1}","[['a donut with powdered sugar'], ['donut'], [""it's a piece of donut with some food in it""], ['a doughnut'], ['the sandwich.']]"
22627,2407486,3810581,http://manynames.upf.edu//2407486_3810581_food.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407486.jpg,sauce,food,foodstuff.n.02,"{'dinner': 0.75, 'food': 0.75, 'salad': 0.5}",0.62,"{'visual': 0.8, 'None': 0.2}",2407486.jpg,"food, nutrient","[{'23': ['food', 'salad', 'dinner']}, {'4': ['plate']}]",food,"{'plate': 0.5, 'food': 1.0, 'salad': 0.75, 'dinner': 1.0}","{'plate': {'bounding box': 1.0}, 'food': {'None': 1.0}, 'salad': {'None': 0.5, 'visual': 0.5}, 'dinner': {'None': 1.0}}",23,0.782608695652174,0.9664516287472262,3,food,train,"{'plate': {'plate': 1.0, 'food': 0.0, 'salad': 0.0, 'dinner': 0.0}, 'food': {'plate': 0.0, 'food': 1.0, 'salad': 0.75, 'dinner': 1.0}, 'salad': {'plate': 0.0, 'food': 0.75, 'salad': 1.0, 'dinner': 0.75}, 'dinner': {'plate': 0.0, 'food': 1.0, 'salad': 0.75, 'dinner': 1.0}}","[11, 26, 455, 294]","[6, 24, 550, 358]","{'food': 18, 'salad': 3, 'dinner': 2, 'plate': 4, 'mushroom': 1, 'dish': 1, 'beef': 1, 'fried rice': 1, 'meal': 1, 'vagabond': 1, 'rice': 1}","[['beef broccoli'], ['chicken, beef, broccoli, potatoes, mushrooms'], ['the chinese style vegetable stir fry'], ['the plate in the photo is a bowl of food'], ['vegetables with meat in it']]"
11172,2360910,2480571,http://manynames.upf.edu//2360910_2480571_mirror.png,https://cs.stanford.edu/people/rak248/VG_100K/2360910.jpg,cake,food,baked_goods.n.01,"{'car mirror': 0.0, 'mirror': 0.0, 'cake': 1.0}",0.0,{'other': 1.0},2360910.jpg,"food, solid food","[{'35': ['mirror', 'car mirror']}]",mirror,"{'mirror': 1.0, 'car mirror': 1.0}","{'mirror': {'None': 1.0}, 'car mirror': {'None': 1.0}}",35,0.9142857142857144,0.4220005168831531,2,vehicles,train,"{'mirror': {'mirror': 1.0, 'car mirror': 1.0}, 'car mirror': {'mirror': 1.0, 'car mirror': 1.0}}","[0, 0, 479, 348]","[0, 0, 578, 422]","{'mirror': 32, 'car mirror': 3}","[[""the car's rearview mirror""], ['a car mirror'], ['the car with the dog'], [''], ['a dog in a car mirror.']]"
14024,2371126,740283,http://manynames.upf.edu//2371126_740283_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2371126.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2371126.jpg,"food, nutrient","[{'33': ['pizza', 'food']}]",pizza,"{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.9393939393939394,0.3298460702071463,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}","[63, 79, 367, 254]","[68, 87, 445, 310]","{'pizza': 31, 'food': 2, 'burger': 1, 'plate': 1}","[['a pizza with veggies'], ['pizza'], ['a pizza on a table with glasses and a coke'], ['the pizza, the pita, the sandwich'], ['vegetable pizza']]"
18055,2387049,515535,http://manynames.upf.edu//2387049_515535_cake.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387049.jpg,cake,food,baked_goods.n.01,{},1.0,{'None': 1.0},2387049.jpg,"food, solid food",[{'35': ['cake']}],cake,{'cake': 1.0},{'cake': {'None': 1.0}},35,1.0,0.0,1,food,train,{'cake': {'cake': 1.0}},"[3, 186, 329, 314]","[0, 159, 298, 288]","{'cake': 35, 'burger': 1}","[['cake'], ['a cake with letters on it'], ['cake   b: biscuit   c: cake   d: cake'], ['the object in the red box with the first name that comes to mind is a cake.'], ['i will end this with an e.']]"
4312,2331870,971185,http://manynames.upf.edu//2331870_971185_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K/2331870.jpg,cheese,food,foodstuff.n.02,"{'pizza': 0.33, 'slice': 0.33}",1.0,{'None': 1.0},2331870.jpg,"food, nutrient","[{'33': ['slice', 'pizza']}]",pizza,"{'pizza': 1.0, 'slice': 1.0}","{'pizza': {'None': 1.0}, 'slice': {'None': 1.0}}",33,0.9393939393939394,0.3298460702071463,2,food,train,"{'pizza': {'pizza': 1.0, 'slice': 1.0}, 'slice': {'pizza': 1.0, 'slice': 1.0}}","[0, 37, 407, 462]","[0, 26, 371, 420]","{'pizza': 31, 'slice': 2, 'plate': 1, 'tissue paper': 1, 'pizza slice': 1}","[['a slice of pizza with olives and mushrooms'], ['pizza, slice of pizza, pizza'], ['pizza slice, the pizza slice is half eaten, and it has olives on it'], ['a pizza with mushrooms, olives, and black olives'], ['pizza']]"
23033,2408946,252145,http://manynames.upf.edu//2408946_252145_pizza.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408946.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2408946.jpg,"food, nutrient","[{'33': ['pizza', 'food']}, {'3': ['spoon']}]",pizza,"{'spoon': 0.33, 'pizza': 1.0, 'food': 1.0}","{'spoon': {'visual': 0.7, 'bounding box': 0.3}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.9393939393939394,0.3298460702071463,2,food,train,"{'spoon': {'spoon': 1.0, 'pizza': 0.0, 'food': 0.0}, 'pizza': {'spoon': 0.0, 'pizza': 1.0, 'food': 1.0}, 'food': {'spoon': 0.0, 'pizza': 1.0, 'food': 1.0}}","[32, 270, 299, 158]","[22, 234, 274, 148]","{'pizza': 31, 'food': 2, 'spoon': 3}","[['a child holding a pizza'], ['a pizza'], [''], ['pizza   [ ] pizza [ ] pizza [ ] pizza   [ ] pizza   ['], ['a pizza']]"
12299,2364858,758484,http://manynames.upf.edu//2364858_758484_sandwich.png,https://cs.stanford.edu/people/rak248/VG_100K/2364858.jpg,vegetable,food,vegetable.n.01,{},0.83,"{'bounding box': 0.3, 'None': 0.7}",2364858.jpg,"food, nutrient","[{'33': ['sandwich', 'sub', 'food']}]",sandwich,"{'sandwich': 0.83, 'sub': 0.83, 'food': 1.0}","{'sandwich': {'None': 0.7, 'bounding box': 0.3}, 'sub': {'None': 0.7, 'bounding box': 0.3}, 'food': {'None': 1.0}}",33,0.8484848484848485,0.7607327460318964,3,food,train,"{'sandwich': {'sandwich': 1.0, 'sub': 1.0, 'food': 0.67}, 'sub': {'sandwich': 1.0, 'sub': 1.0, 'food': 0.67}, 'food': {'sandwich': 0.67, 'sub': 0.67, 'food': 1.0}}","[170, 102, 285, 137]","[196, 115, 347, 170]","{'sandwich': 28, 'sub': 3, 'food': 2, 'hoagie': 1, 'burger': 1}","[['a sandwich with a drink'], ['a sandwich in a paper wrapper'], ['the photo has been edited to include a hot dog, a beverage, and a piece of lettuce in'], ['a sandwich with lettuce, tomato, and vegetables'], ['a sandwich with lettuce and a side of meat, a drink, and a paper with a straw']]"
22168,2405605,1106991,http://manynames.upf.edu//2405605_1106991_desk.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2405605.jpg,desk,home,furnishing.n.02,{'table': 1.0},1.0,{'None': 1.0},2405605.jpg,"instrumentality, instrumentation","[{'28': ['table', 'desk']}, {'3': ['keyboard']}, {'2': ['toy']}]",desk,"{'keyboard': 0.33, 'toy': 0.0, 'desk': 1.0, 'table': 0.67}","{'keyboard': {'bounding box': 1.0}, 'toy': {'bounding box': 1.0}, 'desk': {'None': 1.0}, 'table': {'None': 0.7, 'visual': 0.3}}",28,0.8214285714285714,0.676941869780886,2,home,train,"{'keyboard': {'keyboard': 1.0, 'toy': 0.0, 'desk': 0.0, 'table': 0.0}, 'toy': {'keyboard': 0.0, 'toy': 1.0, 'desk': 0.0, 'table': 0.0}, 'desk': {'keyboard': 0.0, 'toy': 0.0, 'desk': 1.0, 'table': 1.0}, 'table': {'keyboard': 0.0, 'toy': 0.0, 'desk': 1.0, 'table': 1.0}}","[1, 143, 499, 189]","[0, 164, 597, 233]","{'desk': 23, 'table': 5, 'keyboard': 3, 'toy': 2, 'computer desk': 1, 'desktop': 1, 'lap top': 1}","[[''], ['the first name that comes to mind is ""mouse""'], ['a nintendo 3ds gameboy game'], ['a monitor and keyboard'], ['a computer']]"
12126,2364287,2495190,http://manynames.upf.edu//2364287_2495190_vase.png,https://cs.stanford.edu/people/rak248/VG_100K/2364287.jpg,pot,home,kitchen_utensil.n.01,"{'jar': 1.0, 'vase': 1.0}",0.88,"{'visual': 0.2, 'None': 0.8}",2364287.jpg,"instrumentality, instrumentation","[{'34': ['vase', 'jar']}]",vase,"{'vase': 1.0, 'jar': 0.88}","{'vase': {'None': 1.0}, 'jar': {'None': 0.8, 'visual': 0.2}}",34,0.9411764705882352,0.3227569588973982,2,home,train,"{'vase': {'vase': 1.0, 'jar': 1.0}, 'jar': {'vase': 1.0, 'jar': 1.0}}","[138, 130, 208, 243]","[157, 148, 255, 297]","{'vase': 32, 'jar': 2, 'glass': 1, 'flower vase': 1}","[['the object is a vase of flowers'], ['a vase with flowers'], ['a glass jar with flowers'], ['a red flower vase on a table'], ['the flowers in the jar on the table']]"
24220,2413349,3800745,http://manynames.upf.edu//2413349_3800745_couch.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413349.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2413349.jpg,"instrumentality, instrumentation","[{'26': ['sofa', 'couch']}, {'3': ['dress']}, {'2': ['t-shirt']}]",couch,"{'t-shirt': 0.33, 'dress': 0.33, 'couch': 1.0, 'sofa': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'dress': {'bounding box': 1.0}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",26,0.8076923076923077,0.7062740891876007,2,home,train,"{'t-shirt': {'t-shirt': 1.0, 'dress': 0.33, 'couch': 0.0, 'sofa': 0.0}, 'dress': {'t-shirt': 0.33, 'dress': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'t-shirt': 0.0, 'dress': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'t-shirt': 0.0, 'dress': 0.0, 'couch': 1.0, 'sofa': 1.0}}","[183, 101, 315, 204]","[207, 111, 376, 246]","{'couch': 21, 'sofa': 5, 'dress': 3, 't-shirt': 2, 'frag': 1, 'shirt': 1, 'tennis clothes': 1, 'bat': 1, 'chair': 1}","[['a little girl holding a tennis racket'], ['a tennis racket'], ['child holding tennis racket'], ['a tennis racket'], ['a tennis racket.']]"
10805,2359565,2588238,http://manynames.upf.edu//2359565_2588238_bench.png,https://cs.stanford.edu/people/rak248/VG_100K/2359565.jpg,bench,home,furnishing.n.02,{},1.0,{'None': 1.0},2359565.jpg,"instrumentality, instrumentation",[{'35': ['bench']}],bench,{'bench': 1.0},{'bench': {'None': 1.0}},35,1.0,0.0,1,home,train,{'bench': {'bench': 1.0}},"[17, 125, 461, 193]","[13, 142, 557, 237]","{'bench': 35, 'table': 1}","[['a bench with legs'], ['the wooden bench that sits on the sidewalk.'], ['wooden bench'], ['the wooden bench in front of the brick wall'], ['']]"
15054,2374834,724799,http://manynames.upf.edu//2374834_724799_toilet.png,https://cs.stanford.edu/people/rak248/VG_100K/2374834.jpg,bowl,home,vessel.n.03,{'toilet': 0.83},0.67,"{'visual': 0.3, 'linguistic': 0.2, 'None': 0.5}",2374834.jpg,"instrumentality, instrumentation",[{'32': ['toilet']}],toilet,"{'toilet': 1.0, 'bathroom': 'NA'}","{'toilet': {'None': 1.0}, 'bathroom': 'NA'}",33,0.9696969696969696,0.1959092708736049,2,home,val,"{'toilet': {'toilet': 1.0, 'bathroom': 'NA'}, 'bathroom': {'toilet': 'NA', 'bathroom': 'NA'}}","[122, 59, 241, 208]","[139, 63, 295, 255]","{'toilet': 32, 'bathroom': 1, 'unflushed toilet': 1, 'lateen': 1}","[['a used toilet paper dispenser'], ['a dollar bill'], ['the money is a bill'], ['a dirty, unappealing, and unhygienic toilet seat with a paper towel in'], ['$1.00']]"
15829,2377649,2433333,http://manynames.upf.edu//2377649_2433333_grass.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377649.jpg,bench,home,furnishing.n.02,{},0.0,"{'other': 0.7, 'visual': 0.3}",2377649.jpg,"instrumentality, instrumentation","[{'25': ['field', 'grass', 'pasture']}, {'3': ['cow']}]",grass,"{'cow': 0.17, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}","{'cow': {'bounding box': 1.0}, 'grass': {'None': 1.0}, 'field': {'None': 1.0}, 'pasture': {'None': 1.0}}",25,0.4,1.55352095112747,3,animals_plants,train,"{'cow': {'cow': 1.0, 'grass': 0.0, 'field': 0.0, 'pasture': 0.0}, 'grass': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}, 'field': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}, 'pasture': {'cow': 0.0, 'grass': 1.0, 'field': 1.0, 'pasture': 1.0}}","[0, 120, 499, 253]","[0, 136, 597, 309]","{'grass': 10, 'field': 9, 'pasture': 6, 'cow': 3, 'ground': 1, 'coco': 1, 'grass field': 1, 'animals': 1}","[['the animal is a cow'], ['cows, behind a fence'], ['a large group of cattle grazing in the field'], ['cow'], ['brown cows']]"
2962,2324306,3412337,http://manynames.upf.edu//2324306_3412337_bed.png,https://cs.stanford.edu/people/rak248/VG_100K/2324306.jpg,bed,home,furnishing.n.02,"{'bench': 0.67, 'crib': 0.67}",0.67,"{'bounding box': 0.3, 'None': 0.7}",2324306.jpg,"instrumentality, instrumentation","[{'27': ['bench', 'crib', 'bed']}]",bed,"{'bench': 0.33, 'bed': 0.67, 'crib': 0.83}","{'bench': {'None': 0.3, 'visual': 0.7}, 'bed': {'bounding box': 0.3, 'None': 0.7}, 'crib': {'visual': 0.3, 'None': 0.7}}",21,0.7619047619047619,0.7918583525674836,2,home,train,"{'bench': {'bench': 1.0, 'bed': 0.67, 'crib': 1.0}, 'bed': {'bench': 0.67, 'bed': 1.0, 'crib': 0.67}, 'crib': {'bench': 1.0, 'bed': 0.67, 'crib': 1.0}}","[128, 308, 256, 191]","[107, 268, 236, 178]","{'bed': 16, 'crib': 5, 'bench': 6, 'table': 1, 'ottoman': 1, 'bassinet': 1, 'couch': 1, 'chair': 1, 'pillow': 1, 'cot': 1, 'doll': 1, 'sofa': 1}","[[""the red box is a child's crib""], ['the baby'], ['a wooden frame with a mirror and a painting on the back of it'], ['an antique bed frame, an antique nightstand, a framed portrait of a person, a portrait of'], ['a bed']]"
8867,2352420,2032233,http://manynames.upf.edu//2352420_2032233_vase.png,https://cs.stanford.edu/people/rak248/VG_100K/2352420.jpg,vase,home,vessel.n.03,"{'jar': 0.67, 'jag': 0.67}",0.83,"{'bounding box': 0.3, 'None': 0.7}",2352420.jpg,"instrumentality, instrumentation","[{'38': ['jar', 'vase', 'jag']}]",vase,"{'jar': 0.33, 'jag': 0.17, 'vase': 0.83}","{'jar': {'visual': 0.7, 'bounding box': 0.3}, 'jag': {'visual': 0.7, 'other': 0.3}, 'vase': {'None': 0.7, 'bounding box': 0.3}}",32,1.0,0.0,1,home,train,"{'jar': {'jar': 1.0, 'jag': 0.67, 'vase': 0.67}, 'jag': {'jar': 0.67, 'jag': 1.0, 'vase': 0.67}, 'vase': {'jar': 0.67, 'jag': 0.67, 'vase': 1.0}}","[309, 0, 189, 333]","[362, 0, 233, 396]","{'vase': 32, 'jar': 4, 'jag': 2}","[['it is a small vase with an asian dragon and a red handle'], ['the large chinese vase'], ['vase'], ['a small vase'], ['the vase with the dragon design']]"
7521,2347193,1730167,http://manynames.upf.edu//2347193_1730167_bed.png,https://cs.stanford.edu/people/rak248/VG_100K/2347193.jpg,bed,home,furnishing.n.02,{},1.0,{'None': 1.0},2347193.jpg,"instrumentality, instrumentation",[{'35': ['bed']}],bed,{'bed': 1.0},{'bed': {'None': 1.0}},35,1.0,0.0,1,home,train,{'bed': {'bed': 1.0}},"[0, 264, 373, 234]","[0, 229, 335, 216]","{'bed': 35, 'pillow': 1}","[['bed'], ['a book'], [''], ['a black shirt with a logo'], ['']]"
18659,2390099,500412,http://manynames.upf.edu//2390099_500412_table.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2390099.jpg,table,home,furnishing.n.02,{},1.0,{'None': 1.0},2390099.jpg,"instrumentality, instrumentation","[{'29': ['table']}, {'3': ['glass']}]",table,"{'glass': 0.17, 'table': 1.0}","{'glass': {'bounding box': 1.0}, 'table': {'None': 1.0}}",29,1.0,0.0,1,home,train,"{'glass': {'glass': 1.0, 'table': 0.0}, 'table': {'glass': 0.0, 'table': 1.0}}","[0, 252, 375, 250]","[0, 218, 335, 229]","{'table': 29, 'glass': 3, 'fire': 1, 'wine glass': 1, 'dinner': 1, 'desk': 1}","[['this is a glass of wine'], ['the glass with candles'], [""a candle and a wine glass on a table with a candle on it's side.""], ['the wine glass'], ['a wine glass and candle']]"
19770,2395173,457228,http://manynames.upf.edu//2395173_457228_couch.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2395173.jpg,couch,home,furnishing.n.02,{'sofa': 1.0},1.0,{'None': 1.0},2395173.jpg,"instrumentality, instrumentation","[{'29': ['couch', 'sofa']}, {'6': ['cat']}]",couch,"{'cat': 0.67, 'couch': 1.0, 'sofa': 1.0}","{'cat': {'bounding box': 0.7, 'None': 0.3}, 'couch': {'None': 1.0}, 'sofa': {'None': 1.0}}",29,0.7586206896551724,0.7973265101474423,2,home,train,"{'cat': {'cat': 1.0, 'couch': 0.0, 'sofa': 0.0}, 'couch': {'cat': 0.0, 'couch': 1.0, 'sofa': 1.0}, 'sofa': {'cat': 0.0, 'couch': 1.0, 'sofa': 1.0}}","[0, 1, 365, 411]","[0, 0, 333, 374]","{'couch': 22, 'sofa': 7, 'cat': 6}","[['a black suitcase'], ['the orange cat sitting on the suitcase.'], ['the cat sitting on the suitcase'], ['a cat sitting on a suitcase'], ['the luggage bag']]"
904,1159660,1596123,http://manynames.upf.edu//1159660_1596123_counter.png,https://cs.stanford.edu/people/rak248/VG_100K/1159660.jpg,counter,home,furnishing.n.02,"{'cupboard': 0.67, 'bar': 0.67, 'table': 0.67, 'stand': 0.67, 'cabinet': 0.67}",1.0,{'None': 1.0},1159660.jpg,"instrumentality, instrumentation","[{'32': ['counter', 'cupboard', 'cabinet', 'stand', 'table', 'bar']}]",counter,"{'cupboard': 0.33, 'counter': 1.0, 'table': 0.5, 'bar': 0.83, 'stand': 0.83, 'cabinet': 0.5}","{'cupboard': {'visual': 0.7, 'linguistic': 0.3}, 'counter': {'None': 1.0}, 'table': {'visual': 0.7, 'linguistic': 0.3}, 'bar': {'None': 0.7, 'linguistic': 0.3}, 'stand': {'None': 0.7, 'visual': 0.3}, 'cabinet': {'visual': 0.7, 'linguistic': 0.3}}",30,0.7,1.473772149591271,5,home,train,"{'cupboard': {'cupboard': 1.0, 'counter': 0.67, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 1.0}, 'counter': {'cupboard': 0.67, 'counter': 1.0, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 0.67}, 'table': {'cupboard': 0.67, 'counter': 0.67, 'table': 1.0, 'bar': 0.67, 'stand': 1.0, 'cabinet': 0.67}, 'bar': {'cupboard': 0.67, 'counter': 0.67, 'table': 0.67, 'bar': 1.0, 'stand': 0.67, 'cabinet': 0.67}, 'stand': {'cupboard': 0.67, 'counter': 0.67, 'table': 1.0, 'bar': 0.67, 'stand': 1.0, 'cabinet': 0.67}, 'cabinet': {'cupboard': 1.0, 'counter': 0.67, 'table': 0.67, 'bar': 0.67, 'stand': 0.67, 'cabinet': 1.0}}","[561, 254, 461, 346]","[320, 141, 275, 208]","{'counter': 21, 'table': 3, 'bar': 2, 'stand': 2, 'cabinet': 2, 'cupboard': 1, 'apple': 1, 'countertop': 1, 'desk': 1}","[['red box of fruit'], ['this is a fruit stand with a lot of fruits on the stand'], ['fruit stand with different types of fruits and a selection of drinks'], ['a fruit and vegetable stand'], ['the fruit on display.']]"
6473,2343011,928375,http://manynames.upf.edu//2343011_928375_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2343011.jpg,carpet,home,furnishing.n.02,{'floor': 1.0},0.5,"{'bounding box': 0.7, 'None': 0.3}",2343011.jpg,"instrumentality, instrumentation","[{'13': ['carpet', 'floor']}, {'13': ['cat']}, {'2': ['bowl']}]",cat,"{'carpet': 0.5, 'floor': 0.5, 'bowl': 0.17, 'cat': 0.33}","{'carpet': {'bounding box': 0.7, 'None': 0.3}, 'floor': {'bounding box': 0.7, 'None': 0.3}, 'bowl': {'bounding box': 1.0}, 'cat': {'None': 0.3, 'bounding box': 0.7}}",13,1.0,0.0,1,animals_plants,train,"{'carpet': {'carpet': 1.0, 'floor': 1.0, 'bowl': 0.0, 'cat': 0.0}, 'floor': {'carpet': 1.0, 'floor': 1.0, 'bowl': 0.0, 'cat': 0.0}, 'bowl': {'carpet': 0.0, 'floor': 0.0, 'bowl': 1.0, 'cat': 0.0}, 'cat': {'carpet': 0.0, 'floor': 0.0, 'bowl': 0.0, 'cat': 1.0}}","[0, 74, 500, 294]","[0, 81, 597, 358]","{'cat': 13, 'carpet': 7, 'floor': 6, 'bowl': 2, 'plate': 1, 'room': 1, 'animal': 1}","[['a cat'], [""the cat's bowl, which it is eating from.  q: please name the object in the""], ['a white cat eating out of a green bowl'], [""cat's bowl""], [""the white cat's food bowl""]]"
